u,view_errors,r_mean,beat_cv,N_beats,cell,axis,t_warn,t_adj,value,mcse,n
low,True,0.8,0.25,1,528,SL,4.0,6.0,0.14259,0.0011057038116059834,100000
low,True,0.8,0.25,3,529,AP,2.0,4.0,0.27808,0.0014168680728988143,100000
low,True,0.8,0.25,3,529,SL,2.0,4.0,0.25351,0.0013756550436064996,100000
low,True,0.8,0.25,3,529,AP,2.0,5.0,0.32333,0.001479147427067363,100000
low,True,0.8,0.25,3,529,SL,2.0,5.0,0.28398,0.0014259570807005379,100000
low,True,0.8,0.25,3,529,AP,2.0,6.0,0.34565,0.0015039151488697759,100000
low,True,0.8,0.25,3,529,SL,2.0,6.0,0.29838,0.0014468910656991424,100000
low,True,0.8,0.25,3,529,AP,3.0,4.0,0.11755,0.0010184890647424742,100000
low,True,0.8,0.25,3,529,SL,3.0,4.0,0.10004,0.0009488519294389404,100000
low,True,0.8,0.25,3,529,AP,3.0,5.0,0.1779,0.0012093452360678483,100000
low,True,0.8,0.25,3,529,SL,3.0,5.0,0.14199,0.0011037610244070046,100000
low,True,0.8,0.25,3,529,AP,3.0,6.0,0.2084,0.0012844042977193746,100000
low,True,0.8,0.25,3,529,SL,3.0,6.0,0.1619,0.0011648535959510105,100000
low,True,0.8,0.25,3,529,AP,4.0,5.0,0.07304,0.0008228314432494664,100000
low,True,0.8,0.25,3,529,SL,4.0,5.0,0.05184,0.0007010892553733797,100000
low,True,0.8,0.25,3,529,AP,4.0,6.0,0.11094,0.0009931380387438596,100000
low,True,0.8,0.25,3,529,SL,4.0,6.0,0.07671,0.0008415793242469779,100000
low,True,0.8,0.25,5,530,AP,2.0,4.0,0.25144,0.0013719253857262064,100000
low,True,0.8,0.25,5,530,SL,2.0,4.0,0.21766,0.0013049295935030365,100000
low,True,0.8,0.25,5,530,AP,2.0,5.0,0.28633,0.0014294933756404749,100000
low,True,0.8,0.25,5,530,SL,2.0,5.0,0.24034,0.0013512094005001594,100000
low,True,0.8,0.25,5,530,AP,2.0,6.0,0.30244,0.0014524807964307136,100000
low,True,0.8,0.25,5,530,SL,2.0,6.0,0.25037,0.0013699812520615018,100000
low,True,0.8,0.25,5,530,AP,3.0,4.0,0.10045,0.0009505777059241395,100000
low,True,0.8,0.25,5,530,SL,3.0,4.0,0.07848,0.0008504168954107155,100000
low,True,0.8,0.25,5,530,AP,3.0,5.0,0.14676,0.0011190241391498218,100000
low,True,0.8,0.25,5,530,SL,3.0,5.0,0.10947,0.0009873516045462224,100000
low,True,0.8,0.25,5,530,AP,3.0,6.0,0.16849,0.001183643189056567,100000
low,True,0.8,0.25,5,530,SL,3.0,6.0,0.12346,0.0010402770227203905,100000
low,True,0.8,0.25,5,530,AP,4.0,5.0,0.05541,0.0007234620370136916,100000
low,True,0.8,0.25,5,530,SL,4.0,5.0,0.03794,0.0006041569034613443,100000
low,True,0.8,0.25,5,530,AP,4.0,6.0,0.08206,0.0008679064258317252,100000
low,True,0.8,0.25,5,530,SL,4.0,6.0,0.05492,0.0007204428749040412,100000
low,True,0.8,0.25,7,531,AP,2.0,4.0,0.23292,0.0013366685213619717,100000
low,True,0.8,0.25,7,531,SL,2.0,4.0,0.19399,0.0012504314451420358,100000
low,True,0.8,0.25,7,531,AP,2.0,5.0,0.26153,0.001389719608770057,100000
low,True,0.8,0.25,7,531,SL,2.0,5.0,0.21291,0.0012945243601415928,100000
low,True,0.8,0.25,7,531,AP,2.0,6.0,0.27445,0.001411124365532677,100000
low,True,0.8,0.25,7,531,SL,2.0,6.0,0.22064,0.0013113275349812496,100000
low,True,0.8,0.25,7,531,AP,3.0,4.0,0.08846,0.0008979689771924195,100000
low,True,0.8,0.25,7,531,SL,3.0,4.0,0.0668,0.0007895426524260738,100000
low,True,0.8,0.25,7,531,AP,3.0,5.0,0.12665,0.0010517118307787547,100000
low,True,0.8,0.25,7,531,SL,3.0,5.0,0.09243,0.0009158968015011297,100000
low,True,0.8,0.25,7,531,AP,3.0,6.0,0.14431,0.0011112363560467234,100000
low,True,0.8,0.25,7,531,SL,3.0,6.0,0.10311,0.0009616565286005186,100000
low,True,0.8,0.25,7,531,AP,4.0,5.0,0.04576,0.0006608027118588422,100000
low,True,0.8,0.25,7,531,SL,4.0,5.0,0.03066,0.0005451602003081296,100000
low,True,0.8,0.25,7,531,AP,4.0,6.0,0.06741,0.0007928801416355438,100000
low,True,0.8,0.25,7,531,SL,4.0,6.0,0.04374,0.0006467365182205192,100000
low,True,0.8,0.25,10,532,AP,2.0,4.0,0.20649,0.001280046405018193,100000
low,True,0.8,0.25,10,532,SL,2.0,4.0,0.16747,0.0011807785529048198,100000
low,True,0.8,0.25,10,532,AP,2.0,5.0,0.23072,0.0013322472803500107,100000
low,True,0.8,0.25,10,532,SL,2.0,5.0,0.18319,0.0012232392402960264,100000
low,True,0.8,0.25,10,532,AP,2.0,6.0,0.24155,0.0013535272346724319,100000
low,True,0.8,0.25,10,532,SL,2.0,6.0,0.18919,0.0012385360063397431,100000
low,True,0.8,0.25,10,532,AP,3.0,4.0,0.07488,0.0008323039444818221,100000
low,True,0.8,0.25,10,532,SL,3.0,4.0,0.05431,0.0007166618721545049,100000
low,True,0.8,0.25,10,532,AP,3.0,5.0,0.10664,0.0009760528182429474,100000
low,True,0.8,0.25,10,532,SL,3.0,5.0,0.07542,0.000835055828073788,100000
low,True,0.8,0.25,10,532,AP,3.0,6.0,0.12108,0.0010315989220622517,100000
low,True,0.8,0.25,10,532,SL,3.0,6.0,0.08348,0.0008747061769531527,100000
low,True,0.8,0.25,10,532,AP,4.0,5.0,0.03756,0.0006012424336322246,100000
low,True,0.8,0.25,10,532,SL,4.0,5.0,0.0246,0.0004898452816961699,100000
low,True,0.8,0.25,10,532,AP,4.0,6.0,0.05504,0.0007211837380307462,100000
low,True,0.8,0.25,10,532,SL,4.0,6.0,0.03426,0.0005752065055264936,100000
low,True,0.8,0.25,13,533,AP,2.0,4.0,0.16673,0.0011786904050682689,100000
low,True,0.8,0.25,13,533,SL,2.0,4.0,0.12546,0.0010474721399636364,100000
low,True,0.8,0.25,13,533,AP,2.0,5.0,0.18506,0.0012280586158648942,100000
low,True,0.8,0.25,13,533,SL,2.0,5.0,0.13633,0.0010850996779098222,100000
low,True,0.8,0.25,13,533,AP,2.0,6.0,0.193,0.0012480024038438388,100000
low,True,0.8,0.25,13,533,SL,2.0,6.0,0.14077,0.0010997900122296073,100000
low,True,0.8,0.25,13,533,AP,3.0,4.0,0.05773,0.0007375448942267853,100000
low,True,0.8,0.25,13,533,SL,3.0,4.0,0.03755,0.0006011655138146233,100000
low,True,0.8,0.25,13,533,AP,3.0,5.0,0.0815,0.000865203733232815,100000
low,True,0.8,0.25,13,533,SL,3.0,5.0,0.05165,0.0006998733992658959,100000
low,True,0.8,0.25,13,533,AP,3.0,6.0,0.09193,0.000913667746503071,100000
low,True,0.8,0.25,13,533,SL,3.0,6.0,0.05748,0.0007360438139132751,100000
low,True,0.8,0.25,13,533,AP,4.0,5.0,0.02765,0.00051851207796926,100000
low,True,0.8,0.25,13,533,SL,4.0,5.0,0.01624,0.00039970316986483856,100000
low,True,0.8,0.25,13,533,AP,4.0,6.0,0.03987,0.0006187114278886402,100000
low,True,0.8,0.25,13,533,SL,4.0,6.0,0.02297,0.00047373388204771677,100000
low,True,0.8,0.3,1,534,AP,2.0,4.0,0.30066,0.0014500467730387183,100000
low,True,0.8,0.3,1,534,SL,2.0,4.0,0.31174,0.001464780435423685,100000
low,True,0.8,0.3,1,534,AP,2.0,5.0,0.37548,0.001531322205154748,100000
low,True,0.8,0.3,1,534,SL,2.0,5.0,0.37697,0.0015325260816703903,100000
low,True,0.8,0.3,1,534,AP,2.0,6.0,0.42331,0.0015624296588966813,100000
low,True,0.8,0.3,1,534,SL,2.0,6.0,0.4138,0.0015574644779255801,100000
low,True,0.8,0.3,1,534,AP,3.0,4.0,0.14547,0.0011149371242361607,100000
low,True,0.8,0.3,1,534,SL,3.0,4.0,0.14547,0.0011149371242361607,100000
low,True,0.8,0.3,1,534,AP,3.0,5.0,0.23932,0.0013492440016542597,100000
low,True,0.8,0.3,1,534,SL,3.0,5.0,0.2301,0.0013309920736052489,100000
low,True,0.8,0.3,1,534,AP,3.0,6.0,0.29996,0.0014490824628018931,100000
low,True,0.8,0.3,1,534,SL,3.0,6.0,0.27916,0.0014185545262696108,100000
low,True,0.8,0.3,1,534,AP,4.0,5.0,0.11286,0.0010006129141681113,100000
low,True,0.8,0.3,1,534,SL,4.0,5.0,0.10375,0.0009642921626768518,100000
low,True,0.8,0.3,1,534,AP,4.0,6.0,0.18625,0.0012311008792946256,100000
low,True,0.8,0.3,1,534,SL,4.0,6.0,0.16434,0.0011718889213573104,100000
low,True,0.8,0.3,3,535,AP,2.0,4.0,0.29071,0.0014359585505856357,100000
low,True,0.8,0.3,3,535,SL,2.0,4.0,0.27859,0.001417665728936127,100000
low,True,0.8,0.3,3,535,AP,2.0,5.0,0.34423,0.0015024503555858342,100000
low,True,0.8,0.3,3,535,SL,2.0,5.0,0.31952,0.0014745405033433298,100000
low,True,0.8,0.3,3,535,AP,2.0,6.0,0.37332,0.0015295495336863072,100000
low,True,0.8,0.3,3,535,SL,2.0,6.0,0.3402,0.0014982121345123325,100000
low,True,0.8,0.3,3,535,AP,3.0,4.0,0.12926,0.0010609045781784525,100000
low,True,0.8,0.3,3,535,SL,3.0,4.0,0.11691,0.0010160809608490851,100000
low,True,0.8,0.3,3,535,AP,3.0,5.0,0.19989,0.0012646501014114536,100000
low,True,0.8,0.3,3,535,SL,3.0,5.0,0.17236,0.0011943702541506967,100000
low,True,0.8,0.3,3,535,AP,3.0,6.0,0.23845,0.001347559265858092,100000
low,True,0.8,0.3,3,535,SL,3.0,6.0,0.2004,0.0012658587598938517,100000
low,True,0.8,0.3,3,535,AP,4.0,5.0,0.08642,0.0008885470364589597,100000
low,True,0.8,0.3,3,535,SL,4.0,5.0,0.0685,0.000798797533796894,100000
low,True,0.8,0.3,3,535,AP,4.0,6.0,0.13335,0.001075024546231387,100000
low,True,0.8,0.3,3,535,SL,4.0,6.0,0.10393,0.0009650313730651455,100000
low,True,0.8,0.3,5,536,AP,2.0,4.0,0.2759,0.0014134326655345134,100000
low,True,0.8,0.3,5,536,SL,2.0,4.0,0.24839,0.0013663543021486045,100000
low,True,0.8,0.3,5,536,AP,2.0,5.0,0.31894,0.0014738292859079712,100000
low,True,0.8,0.3,5,536,SL,2.0,5.0,0.27963,0.0014192852535695564,100000
low,True,0.8,0.3,5,536,AP,2.0,6.0,0.34136,0.0014994443984356338,100000
low,True,0.8,0.3,5,536,SL,2.0,6.0,0.29361,0.0014401498807415846,100000
low,True,0.8,0.3,5,536,AP,3.0,4.0,0.11718,0.001017098066068361,100000
low,True,0.8,0.3,5,536,SL,3.0,4.0,0.09727,0.0009370621489527788,100000
low,True,0.8,0.3,5,536,AP,3.0,5.0,0.17509,0.0012018048589517352,100000
low,True,0.8,0.3,5,536,SL,3.0,5.0,0.14013,0.0010976956914372945,100000
low,True,0.8,0.3,5,536,AP,3.0,6.0,0.20507,0.0012767783484223093,100000
low,True,0.8,0.3,5,536,SL,3.0,6.0,0.15963,0.0011582239122898473,100000
low,True,0.8,0.3,5,536,AP,4.0,5.0,0.0698,0.0008057788778566984,100000
low,True,0.8,0.3,5,536,SL,4.0,5.0,0.05198,0.0007019834727399214,100000
low,True,0.8,0.3,5,536,AP,4.0,6.0,0.10731,0.0009787469739416823,100000
low,True,0.8,0.3,5,536,SL,4.0,6.0,0.07633,0.0008396649992705423,100000
low,True,0.8,0.3,7,537,AP,2.0,4.0,0.25868,0.0013847911669273459,100000
low,True,0.8,0.3,7,537,SL,2.0,4.0,0.22392,0.0013182557930841799,100000
low,True,0.8,0.3,7,537,AP,2.0,5.0,0.29678,0.0014446509322324197,100000
low,True,0.8,0.3,7,537,SL,2.0,5.0,0.24946,0.001368319072438881,100000
low,True,0.8,0.3,7,537,AP,2.0,6.0,0.31498,0.0014689029906702483,100000
low,True,0.8,0.3,7,537,SL,2.0,6.0,0.26081,0.0013884817027962593,100000
low,True,0.8,0.3,7,537,AP,3.0,4.0,0.10537,0.0009709127823857301,100000
low,True,0.8,0.3,7,537,SL,3.0,4.0,0.08259,0.0008704532836401963,100000
low,True,0.8,0.3,7,537,AP,3.0,5.0,0.1563,0.0011483479873278832,100000
low,True,0.8,0.3,7,537,SL,3.0,5.0,0.11745,0.0010181134391608825,100000
low,True,0.8,0.3,7,537,AP,3.0,6.0,0.18067,0.0012166690227831069,100000
low,True,0.8,0.3,7,537,SL,3.0,6.0,0.1329,0.0010734877269908585,100000
low,True,0.8,0.3,7,537,AP,4.0,5.0,0.06131,0.0007586243068871443,100000
low,True,0.8,0.3,7,537,SL,4.0,5.0,0.04193,0.0006338128674932374,100000
low,True,0.8,0.3,7,537,AP,4.0,6.0,0.09113,0.0009100841889627575,100000
low,True,0.8,0.3,7,537,SL,4.0,6.0,0.06123,0.0007581615072001479,100000
low,True,0.8,0.3,10,538,AP,2.0,4.0,0.23406,0.0013389395669708174,100000
low,True,0.8,0.3,10,538,SL,2.0,4.0,0.19306,0.0012481499765653165,100000
low,True,0.8,0.3,10,538,AP,2.0,5.0,0.26564,0.0013966939192249675,100000
low,True,0.8,0.3,10,538,SL,2.0,5.0,0.21332,0.0012954326597704722,100000
low,True,0.8,0.3,10,538,AP,2.0,6.0,0.28086,0.001421188447743648,100000
low,True,0.8,0.3,10,538,SL,2.0,6.0,0.22138,0.001312900969608904,100000
low,True,0.8,0.3,10,538,AP,3.0,4.0,0.0915,0.000911744207549464,100000
low,True,0.8,0.3,10,538,SL,3.0,4.0,0.06914,0.0008022447282469359,100000
low,True,0.8,0.3,10,538,AP,3.0,5.0,0.13349,0.0010755018358887167,100000
low,True,0.8,0.3,10,538,SL,3.0,5.0,0.09654,0.000933916636536688,100000
low,True,0.8,0.3,10,538,AP,3.0,6.0,0.15432,0.0011423893276812421,100000
low,True,0.8,0.3,10,538,SL,3.0,6.0,0.10793,0.0009812294079367984,100000
low,True,0.8,0.3,10,538,AP,4.0,5.0,0.05021,0.0006905719071899753,100000
low,True,0.8,0.3,10,538,SL,4.0,5.0,0.03306,0.0005653939900635662,100000
low,True,0.8,0.3,10,538,AP,4.0,6.0,0.07543,0.0008351066704319873,100000
low,True,0.8,0.3,10,538,SL,4.0,6.0,0.04732,0.0006714225018570647,100000
low,True,0.8,0.3,13,539,AP,2.0,4.0,0.17081,0.0011901006003695652,100000
low,True,0.8,0.3,13,539,SL,2.0,4.0,0.12419,0.001042913437922822,100000
low,True,0.8,0.3,13,539,AP,2.0,5.0,0.19068,0.0012422605910194526,100000
low,True,0.8,0.3,13,539,SL,2.0,5.0,0.13584,0.0010834550955161916,100000
low,True,0.8,0.3,13,539,AP,2.0,6.0,0.19875,0.0012619367555468063,100000
low,True,0.8,0.3,13,539,SL,2.0,6.0,0.14059,0.0010992017644636492,100000
low,True,0.8,0.3,13,539,AP,3.0,4.0,0.06187,0.0007618536808337937,100000
low,True,0.8,0.3,13,539,SL,3.0,4.0,0.03846,0.0006081186430294667,100000
low,True,0.8,0.3,13,539,AP,3.0,5.0,0.08783,0.0008950748074881787,100000
low,True,0.8,0.3,13,539,SL,3.0,5.0,0.05371,0.0007129181993749353,100000
low,True,0.8,0.3,13,539,AP,3.0,6.0,0.09873,0.0009433047604035506,100000
low,True,0.8,0.3,13,539,SL,3.0,6.0,0.0598,0.0007498263799040416,100000
low,True,0.8,0.3,13,539,AP,4.0,5.0,0.03048,0.0005436080352607014,100000
low,True,0.8,0.3,13,539,SL,4.0,5.0,0.01791,0.00041939518237576356,100000
low,True,0.8,0.3,13,539,AP,4.0,6.0,0.04368,0.000646313063460735,100000
low,True,0.8,0.3,13,539,SL,4.0,6.0,0.02499,0.0004936142208243194,100000
low,True,0.9,0.05,1,540,AP,2.0,4.0,0.20033,0.0012656930556023448,100000
low,True,0.9,0.05,1,540,SL,2.0,4.0,0.19548,0.0012540636730246195,100000
low,True,0.9,0.05,1,540,AP,2.0,5.0,0.21676,0.0013029777526880496,100000
low,True,0.9,0.05,1,540,SL,2.0,5.0,0.2097,0.0012873457577511956,100000
low,True,0.9,0.05,1,540,AP,2.0,6.0,0.22314,0.0013166189289236276,100000
low,True,0.9,0.05,1,540,SL,2.0,6.0,0.21452,0.001298080003697769,100000
low,True,0.9,0.05,1,540,AP,3.0,4.0,0.0667,0.0007889937262107982,100000
low,True,0.9,0.05,1,540,SL,3.0,4.0,0.06225,0.0007640349304842024,100000
low,True,0.9,0.05,1,540,AP,3.0,5.0,0.08891,0.0009000278434581899,100000
low,True,0.9,0.05,1,540,SL,3.0,5.0,0.08204,0.0008678101082610181,100000
low,True,0.9,0.05,1,540,AP,3.0,6.0,0.0976,0.000938478769072588,100000
low,True,0.9,0.05,1,540,SL,3.0,6.0,0.08883,0.0008996623316556052,100000
low,True,0.9,0.05,1,540,AP,4.0,5.0,0.02694,0.0005119984023412573,100000
low,True,0.9,0.05,1,540,SL,4.0,5.0,0.02353,0.00047933640692106826,100000
low,True,0.9,0.05,1,540,AP,4.0,6.0,0.03724,0.000598775270030418,100000
low,True,0.9,0.05,1,540,SL,4.0,6.0,0.03165,0.0005536088646327838,100000
low,True,0.9,0.05,3,541,AP,2.0,4.0,0.11144,0.0009950935955979217,100000
low,True,0.9,0.05,3,541,SL,2.0,4.0,0.10519,0.0009701807249167548,100000
low,True,0.9,0.05,3,541,AP,2.0,5.0,0.12126,0.0010322597173192413,100000
low,True,0.9,0.05,3,541,SL,2.0,5.0,0.11286,0.0010006129141681113,100000
low,True,0.9,0.05,3,541,AP,2.0,6.0,0.12519,0.001046505919237918,100000
low,True,0.9,0.05,3,541,SL,2.0,6.0,0.11617,0.001013284417624193,100000
low,True,0.9,0.05,3,541,AP,3.0,4.0,0.03125,0.000550213026926844,100000
low,True,0.9,0.05,3,541,SL,3.0,4.0,0.02671,0.0005098683741908297,100000
low,True,0.9,0.05,3,541,AP,3.0,5.0,0.04272,0.000639491998386219,100000
low,True,0.9,0.05,3,541,SL,3.0,5.0,0.03581,0.0005876022796075591,100000
low,True,0.9,0.05,3,541,AP,3.0,6.0,0.04752,0.0006727692739713965,100000
low,True,0.9,0.05,3,541,SL,3.0,6.0,0.0398,0.0006181905854993264,100000
low,True,0.9,0.05,3,541,AP,4.0,5.0,0.01241,0.00035008558810668,100000
low,True,0.9,0.05,3,541,SL,4.0,5.0,0.00984,0.000312140583711891,100000
low,True,0.9,0.05,3,541,AP,4.0,6.0,0.01772,0.0004172050047638451,100000
low,True,0.9,0.05,3,541,SL,4.0,6.0,0.01408,0.000372582254005743,100000
low,True,0.9,0.05,5,542,AP,2.0,4.0,0.08964,0.000903353033979518,100000
low,True,0.9,0.05,5,542,SL,2.0,4.0,0.07945,0.0008552058085630616,100000
low,True,0.9,0.05,5,542,AP,2.0,5.0,0.09923,0.0009454279829791373,100000
low,True,0.9,0.05,5,542,SL,2.0,5.0,0.08718,0.000892074254756856,100000
low,True,0.9,0.05,5,542,AP,2.0,6.0,0.10348,0.0009631816526491771,100000
low,True,0.9,0.05,5,542,SL,2.0,6.0,0.09003,0.0009051220862403038,100000
low,True,0.9,0.05,5,542,AP,3.0,4.0,0.02621,0.0005052032848270091,100000
low,True,0.9,0.05,5,542,SL,3.0,4.0,0.02067,0.00044991944945734457,100000
low,True,0.9,0.05,5,542,AP,3.0,5.0,0.03703,0.0005971497224314853,100000
low,True,0.9,0.05,5,542,SL,3.0,5.0,0.02944,0.0005345398619373489,100000
low,True,0.9,0.05,5,542,AP,3.0,6.0,0.04183,0.0006330896547883246,100000
low,True,0.9,0.05,5,542,SL,3.0,6.0,0.03266,0.0005620793929686445,100000
low,True,0.9,0.05,5,542,AP,4.0,5.0,0.01143,0.00033614513383358683,100000
low,True,0.9,0.05,5,542,SL,4.0,5.0,0.00916,0.0003012655705519633,100000
low,True,0.9,0.05,5,542,AP,4.0,6.0,0.01651,0.000402956820267383,100000
low,True,0.9,0.05,5,542,SL,4.0,6.0,0.01262,0.00035299767138042144,100000
low,True,0.9,0.05,7,543,AP,2.0,4.0,0.08124,0.0008639448037924646,100000
low,True,0.9,0.05,7,543,SL,2.0,4.0,0.07308,0.0008230389638407163,100000
low,True,0.9,0.05,7,543,AP,2.0,5.0,0.0898,0.0009040794212899661,100000
low,True,0.9,0.05,7,543,SL,2.0,5.0,0.07961,0.0008559921021831919,100000
low,True,0.9,0.05,7,543,AP,2.0,6.0,0.09394,0.000922579407964431,100000
low,True,0.9,0.05,7,543,SL,2.0,6.0,0.08242,0.0008696375313887965,100000
low,True,0.9,0.05,7,543,AP,3.0,4.0,0.02354,0.000479435797578779,100000
low,True,0.9,0.05,7,543,SL,3.0,4.0,0.01973,0.000439780935239353,100000
low,True,0.9,0.05,7,543,AP,3.0,5.0,0.03319,0.0005664664500215347,100000
low,True,0.9,0.05,7,543,SL,3.0,5.0,0.02707,0.0005131979647270632,100000
low,True,0.9,0.05,7,543,AP,3.0,6.0,0.03774,0.0006026250276913497,100000
low,True,0.9,0.05,7,543,SL,3.0,6.0,0.03015,0.0005407492718441699,100000
low,True,0.9,0.05,7,543,AP,4.0,5.0,0.01019,0.00031758721479303913,100000
low,True,0.9,0.05,7,543,SL,4.0,5.0,0.00788,0.0002796051787789346,100000
low,True,0.9,0.05,7,543,AP,4.0,6.0,0.01511,0.00038576790820388365,100000
low,True,0.9,0.05,7,543,SL,4.0,6.0,0.01119,0.000332637699306618,100000
low,True,0.9,0.05,10,544,AP,2.0,4.0,0.07806,0.000848331517745274,100000
low,True,0.9,0.05,10,544,SL,2.0,4.0,0.06763,0.000794079234711499,100000
low,True,0.9,0.05,10,544,AP,2.0,5.0,0.08592,0.0008862152876135685,100000
low,True,0.9,0.05,10,544,SL,2.0,5.0,0.07412,0.0008284094736300401,100000
low,True,0.9,0.05,10,544,AP,2.0,6.0,0.08973,0.0009037617335337894,100000
low,True,0.9,0.05,10,544,SL,2.0,6.0,0.07662,0.0008411264803821123,100000
low,True,0.9,0.05,10,544,AP,3.0,4.0,0.02311,0.00047514132529174937,100000
low,True,0.9,0.05,10,544,SL,3.0,4.0,0.01873,0.0004287095415313263,100000
low,True,0.9,0.05,10,544,AP,3.0,5.0,0.03193,0.0005559718976710964,100000
low,True,0.9,0.05,10,544,SL,3.0,5.0,0.02599,0.0005031353684645912,100000
low,True,0.9,0.05,10,544,AP,3.0,6.0,0.03612,0.0005900452999558593,100000
low,True,0.9,0.05,10,544,SL,3.0,6.0,0.02875,0.0005284263193672321,100000
low,True,0.9,0.05,10,544,AP,4.0,5.0,0.00948,0.0003064331835816741,100000
low,True,0.9,0.05,10,544,SL,4.0,5.0,0.00772,0.00027677430516577945,100000
low,True,0.9,0.05,10,544,AP,4.0,6.0,0.01398,0.00037127563345848593,100000
low,True,0.9,0.05,10,544,SL,4.0,6.0,0.01068,0.0003250528818515535,100000
low,True,0.9,0.05,13,545,AP,2.0,4.0,0.07512,0.0008335285573992052,100000
low,True,0.9,0.05,13,545,SL,2.0,4.0,0.06524,0.0007809208820360742,100000
low,True,0.9,0.05,13,545,AP,2.0,5.0,0.08322,0.0008734668373785007,100000
low,True,0.9,0.05,13,545,SL,2.0,5.0,0.07147,0.000814628989786148,100000
low,True,0.9,0.05,13,545,AP,2.0,6.0,0.08698,0.0008911480213746759,100000
low,True,0.9,0.05,13,545,SL,2.0,6.0,0.07401,0.0008278437044515107,100000
low,True,0.9,0.05,13,545,AP,3.0,4.0,0.02186,0.0004624082654970605,100000
low,True,0.9,0.05,13,545,SL,3.0,4.0,0.01856,0.00042679651357526344,100000
low,True,0.9,0.05,13,545,AP,3.0,5.0,0.03102,0.0005482495745552385,100000
low,True,0.9,0.05,13,545,SL,3.0,5.0,0.02526,0.0004962049213782548,100000
low,True,0.9,0.05,13,545,AP,3.0,6.0,0.03515,0.0005823613783553988,100000
low,True,0.9,0.05,13,545,SL,3.0,6.0,0.02811,0.0005226837275064147,100000
low,True,0.9,0.05,13,545,AP,4.0,5.0,0.0097,0.00030993402523763023,100000
low,True,0.9,0.05,13,545,SL,4.0,5.0,0.00713,0.00026606696713421605,100000
low,True,0.9,0.05,13,545,AP,4.0,6.0,0.01402,0.0003717988649794402,100000
low,True,0.9,0.05,13,545,SL,4.0,6.0,0.01017,0.00031727860154759884,100000
low,True,0.9,0.1,1,546,AP,2.0,4.0,0.24752,0.001364748510165884,100000
low,True,0.9,0.1,1,546,SL,2.0,4.0,0.24259,0.0013555076241024983,100000
low,True,0.9,0.1,1,546,AP,2.0,5.0,0.27476,0.001411619433133449,100000
low,True,0.9,0.1,1,546,SL,2.0,5.0,0.26681,0.0013986508638684637,100000
low,True,0.9,0.1,1,546,AP,2.0,6.0,0.28597,0.0014289547197164788,100000
low,True,0.9,0.1,1,546,SL,2.0,6.0,0.27634,0.0014141294297199249,100000
low,True,0.9,0.1,1,546,AP,3.0,4.0,0.09499,0.0009271833685954467,100000
low,True,0.9,0.1,1,546,SL,3.0,4.0,0.08901,0.0009004844246293214,100000
low,True,0.9,0.1,1,546,AP,3.0,5.0,0.13342,0.0010752632403276884,100000
low,True,0.9,0.1,1,546,SL,3.0,5.0,0.12332,0.001039770059195782,100000
low,True,0.9,0.1,1,546,AP,3.0,6.0,0.14893,0.001125832381396094,100000
low,True,0.9,0.1,1,546,SL,3.0,6.0,0.13687,0.0010869066339847227,100000
low,True,0.9,0.1,1,546,AP,4.0,5.0,0.04736,0.0006716921199478225,100000
low,True,0.9,0.1,1,546,SL,4.0,5.0,0.04226,0.0006361925211757837,100000
low,True,0.9,0.1,1,546,AP,4.0,6.0,0.06707,0.0007910222190305403,100000
low,True,0.9,0.1,1,546,SL,4.0,6.0,0.05954,0.0007482979914445849,100000
low,True,0.9,0.1,3,547,AP,2.0,4.0,0.15613,0.0011478389394858496,100000
low,True,0.9,0.1,3,547,SL,2.0,4.0,0.14466,0.0011123555384857848,100000
low,True,0.9,0.1,3,547,AP,2.0,5.0,0.17008,0.0011880774116192934,100000
low,True,0.9,0.1,3,547,SL,2.0,5.0,0.1556,0.0011462488386035556,100000
low,True,0.9,0.1,3,547,AP,2.0,6.0,0.17611,0.00120455497134834,100000
low,True,0.9,0.1,3,547,SL,2.0,6.0,0.15985,0.001158870042325713,100000
low,True,0.9,0.1,3,547,AP,3.0,4.0,0.04706,0.0006696667559316351,100000
low,True,0.9,0.1,3,547,SL,3.0,4.0,0.04089,0.0006262428275038366,100000
low,True,0.9,0.1,3,547,AP,3.0,5.0,0.06465,0.0007776270153486181,100000
low,True,0.9,0.1,3,547,SL,3.0,5.0,0.0549,0.0007203193041977981,100000
low,True,0.9,0.1,3,547,AP,3.0,6.0,0.07222,0.0008185613697212935,100000
low,True,0.9,0.1,3,547,SL,3.0,6.0,0.06045,0.0007536298660483141,100000
low,True,0.9,0.1,3,547,AP,4.0,5.0,0.01999,0.0004426104370662762,100000
low,True,0.9,0.1,3,547,SL,4.0,5.0,0.01603,0.0003971528559635446,100000
low,True,0.9,0.1,3,547,AP,4.0,6.0,0.02859,0.0005269972665963268,100000
low,True,0.9,0.1,3,547,SL,4.0,6.0,0.02237,0.0004676492606644428,100000
low,True,0.9,0.1,5,548,AP,2.0,4.0,0.12106,0.001031525454848304,100000
low,True,0.9,0.1,5,548,SL,2.0,4.0,0.10864,0.0009840597055057179,100000
low,True,0.9,0.1,5,548,AP,2.0,5.0,0.13249,0.0010720839514702194,100000
low,True,0.9,0.1,5,548,SL,2.0,5.0,0.1179,0.0010198018925261906,100000
low,True,0.9,0.1,5,548,AP,2.0,6.0,0.13738,0.0010886079900496782,100000
low,True,0.9,0.1,5,548,SL,2.0,6.0,0.1216,0.001033505878067464,100000
