u,view_errors,r_mean,beat_cv,N_beats,cell,axis,metric,rule,tau,value,mcse,n,lo95,hi95
low,True,0.8,0.1,10,514,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.11165,0.0009959130358620676,100000,0.10969804630257964,0.11360195369742036
low,True,0.8,0.1,10,514,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.04963,0.0006867813560369851,100000,0.048283933266296326,0.050976066733703675
low,True,0.8,0.1,10,514,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.02321,0.0004761438427618276,100000,0.02227677520936516,0.024143224790634844
low,True,0.8,0.1,10,514,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.07962,0.0008560412116247675,100000,0.07794219004269907,0.08129780995730092
low,True,0.8,0.1,10,514,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.02939,0.0005340995029018469,100000,0.028343184201894484,0.030436815798105515
low,True,0.8,0.1,10,514,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.01225,0.0003478496442430264,100000,0.011568227219870861,0.01293177278012914
low,True,0.8,0.1,13,515,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.10053,0.0009509138714941538,100000,0.09866624304477083,0.10239375695522916
low,True,0.8,0.1,13,515,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.04311,0.0006422735235084815,100000,0.04185116701577023,0.04436883298422978
low,True,0.8,0.1,13,515,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.02022,0.0004450971983735687,100000,0.019347625514686946,0.02109237448531305
low,True,0.8,0.1,13,515,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.07272,0.000821168689125444,100000,0.07111053893138694,0.07432946106861307
low,True,0.8,0.1,13,515,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.0279,0.0005207839283234459,100000,0.026879282248707465,0.028920717751292537
low,True,0.8,0.1,13,515,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.01139,0.0003355632265311561,100000,0.01073230815627509,0.012047691843724912
low,True,0.8,0.15,1,516,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.37291,0.001529209377096544,100000,0.3699128046724284,0.37590719532757166
low,True,0.8,0.15,1,516,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.24131,0.0013530686749016103,100000,0.23865803410766515,0.24396196589233485
low,True,0.8,0.15,1,516,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.14758,0.0011216066315781125,100000,0.14538169137994564,0.14977830862005434
low,True,0.8,0.15,1,516,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.3312,0.0014883096452015623,100000,0.32828296667455215,0.33411703332544784
low,True,0.8,0.15,1,516,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.19251,0.0012467954920515232,100000,0.19006632572021673,0.19495367427978325
low,True,0.8,0.15,1,516,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.10555,0.0009716439548517759,100000,0.1036456128276729,0.10745438717232711
low,True,0.8,0.15,3,517,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.25198,0.0013729023257318782,100000,0.24928916086604921,0.2546708391339507
low,True,0.8,0.15,3,517,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.12986,0.0010629975559708499,100000,0.12777656305820914,0.13194343694179086
low,True,0.8,0.15,3,517,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.06694,0.0007903102960230241,100000,0.06539102027096552,0.06848897972903448
low,True,0.8,0.15,3,517,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.20397,0.0012742301169725977,100000,0.20147255484301793,0.2064674451569821
low,True,0.8,0.15,3,517,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.08847,0.0008980148055572356,100000,0.08670992330964081,0.09023007669035918
low,True,0.8,0.15,3,517,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.03864,0.0006094829808944627,100000,0.037445435298834165,0.03983456470116584
low,True,0.8,0.15,5,518,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.201,0.001267276607532862,100000,0.19851618347119349,0.20348381652880654
low,True,0.8,0.15,5,518,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.09365,0.0009213016742631048,100000,0.09184428188530458,0.09545571811469541
low,True,0.8,0.15,5,518,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.04617,0.0006636138267094802,100000,0.044869340789747185,0.04747065921025282
low,True,0.8,0.15,5,518,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.15647,0.001148856558061101,100000,0.15421828250503633,0.15872171749496367
low,True,0.8,0.15,5,518,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.06201,0.0007626582452186563,100000,0.060515217295068265,0.06350478270493175
low,True,0.8,0.15,5,518,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.02599,0.0005031353684645912,100000,0.025003872790682665,0.026976127209317333
low,True,0.8,0.15,7,519,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.17265,0.0011951651664100656,100000,0.17030751929978227,0.17499248070021772
low,True,0.8,0.15,7,519,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.07828,0.0008494247559378053,100000,0.07661515805765312,0.07994484194234688
low,True,0.8,0.15,7,519,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.0367,0.0005945848131259325,100000,0.03553463517132645,0.03786536482867356
low,True,0.8,0.15,7,519,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.12734,0.0010541561762850893,100000,0.1252738918441036,0.12940610815589643
low,True,0.8,0.15,7,519,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.04871,0.0006807153289004149,100000,0.04737582246110703,0.050044177538892974
low,True,0.8,0.15,7,519,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.02089,0.000452256651692377,100000,0.0200035932439224,0.021776406756077598
low,True,0.8,0.15,10,520,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.1492,0.0011266736883410386,100000,0.14699176013110435,0.15140823986889565
low,True,0.8,0.15,10,520,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.06536,0.0007815885771939096,100000,0.06382811452588871,0.06689188547411129
low,True,0.8,0.15,10,520,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.03146,0.0005519988079697274,100000,0.03037810220833642,0.03254189779166358
low,True,0.8,0.15,10,520,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.10837,0.0009829849597018257,100000,0.10644338486644296,0.11029661513355703
low,True,0.8,0.15,10,520,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.0416,0.0006314225209794152,100000,0.0403624345900911,0.0428375654099089
low,True,0.8,0.15,10,520,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.01743,0.00041383807340552903,100000,0.016618892274295808,0.018241107725704194
low,True,0.8,0.15,13,521,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.13535,0.0010818057935692525,100000,0.13322969958961284,0.13747030041038716
low,True,0.8,0.15,13,521,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.05982,0.0007499437818930164,100000,0.058350137185465834,0.06128986281453416
low,True,0.8,0.15,13,521,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.0279,0.0005207839283234459,100000,0.026879282248707465,0.028920717751292537
low,True,0.8,0.15,13,521,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.09273,0.0009172303260359418,100000,0.0909322615812613,0.09452773841873871
low,True,0.8,0.15,13,521,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.03438,0.0005761771914958106,100000,0.03325071344704711,0.03550928655295289
low,True,0.8,0.15,13,521,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.01461,0.0003794278310825393,100000,0.013866335110480141,0.015353664889519858
low,True,0.8,0.2,1,522,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.43358,0.0015671259796200176,100000,0.4305084894964801,0.43665151050351997
low,True,0.8,0.2,1,522,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.31284,0.001466189395678471,100000,0.3099663215672884,0.3157136784327116
low,True,0.8,0.2,1,522,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.21674,0.0013029342746278495,100000,0.21418629572736328,0.2192937042726367
low,True,0.8,0.2,1,522,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.38826,0.001541149481393677,100000,0.3852394024978497,0.3912805975021503
low,True,0.8,0.2,1,522,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.25645,0.0013808815934032866,100000,0.25374352178866694,0.2591564782113331
low,True,0.8,0.2,1,522,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.16053,0.0011608622618553847,100000,0.15825475175780487,0.16280524824219514
low,True,0.8,0.2,3,523,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.31369,0.0014672715627994705,100000,0.3108142005586893,0.31656579944131075
low,True,0.8,0.2,3,523,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.18723,0.0012335920196726306,100000,0.18481220405075435,0.18964779594924566
low,True,0.8,0.2,3,523,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.1086,0.0009839006047360679,100000,0.10667159023513909,0.11052840976486092
low,True,0.8,0.2,3,523,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.26152,0.0013897024487277844,100000,0.2587962332297817,0.26424376677021827
low,True,0.8,0.2,3,523,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.13596,0.0010838582859396333,100000,0.13383567677845662,0.13808432322154338
low,True,0.8,0.2,3,523,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.06812,0.0007967412729362023,100000,0.06655841578773086,0.06968158421226914
low,True,0.8,0.2,5,524,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.26486,0.0013953823146363865,100000,0.26212510089707597,0.267594899102924
low,True,0.8,0.2,5,524,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.14314,0.0011074788503623895,100000,0.14096938132252831,0.14531061867747166
low,True,0.8,0.2,5,524,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.07684,0.0008422328324163099,100000,0.075189253968846,0.07849074603115401
low,True,0.8,0.2,5,524,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.20739,0.001282105252699637,100000,0.2048771198604978,0.20990288013950217
low,True,0.8,0.2,5,524,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.09646,0.0009335709314240671,100000,0.09463023458296237,0.09828976541703764
low,True,0.8,0.2,5,524,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.04469,0.0006533973056265231,100000,0.043409364803275015,0.045970635196724986
low,True,0.8,0.2,7,525,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.233,0.0013368283360252356,100000,0.23037986458721066,0.23562013541278937
low,True,0.8,0.2,7,525,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.11917,0.0010245414149755,100000,0.11716193571013896,0.12117806428986104
low,True,0.8,0.2,7,525,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.0612,0.000757987862699661,100000,0.05971437107667172,0.06268562892332828
low,True,0.8,0.2,7,525,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.17922,0.001212848678112814,100000,0.17684286025345128,0.1815971397465487
low,True,0.8,0.2,7,525,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.07778,0.0008469372562356671,100000,0.07612003346751932,0.07943996653248069
low,True,0.8,0.2,7,525,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.03538,0.000584193936976412,100000,0.034235000914507964,0.03652499908549204
low,True,0.8,0.2,10,526,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.20166,0.0012688311329723905,100000,0.1991731366572949,0.2041468633427051
low,True,0.8,0.2,10,526,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.09818,0.0009409606134158857,100000,0.09633575107228695,0.10002424892771306
low,True,0.8,0.2,10,526,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.04902,0.0006827667215088914,100000,0.04768180180544455,0.050358198194555455
low,True,0.8,0.2,10,526,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.14988,0.0011287868957425046,100000,0.14766761832067296,0.15209238167932707
low,True,0.8,0.2,10,526,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.06183,0.0007616236019189532,100000,0.060337245158688525,0.06332275484131149
low,True,0.8,0.2,10,526,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.02695,0.0005120907878491859,100000,0.02594632049108396,0.027953679508916043
low,True,0.8,0.2,13,527,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.17384,0.001198414178821329,100000,0.17149115135242063,0.17618884864757936
low,True,0.8,0.2,13,527,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.08048,0.0008602497869805025,100000,0.07879394138651054,0.08216605861348945
low,True,0.8,0.2,13,527,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.03955,0.0006163261920444401,100000,0.03834202285133581,0.04075797714866419
low,True,0.8,0.2,13,527,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.12427,0.0010432016444580597,100000,0.1222253623321214,0.1263146376678786
low,True,0.8,0.2,13,527,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.04977,0.0006876986774743718,100000,0.04842213534930262,0.051117864650697384
low,True,0.8,0.2,13,527,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.02208,0.0004646770233183474,100000,0.021169249762668877,0.02299075023733112
low,True,0.8,0.25,1,528,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.48018,0.0015798960965835696,100000,0.47708346052695566,0.48327653947304433
low,True,0.8,0.25,1,528,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.37125,0.001527820138301626,100000,0.3682555275304538,0.37424447246954623
low,True,0.8,0.25,1,528,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.27938,0.00141889680949673,100000,0.2765990133336716,0.28216098666632844
low,True,0.8,0.25,1,528,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.43678,0.001568449016066509,100000,0.4337058963926742,0.4398541036073258
low,True,0.8,0.25,1,528,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.31206,0.0014651913062805144,100000,0.3091882777865772,0.3149317222134228
low,True,0.8,0.25,1,528,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.21474,0.0012985635617866382,100000,0.2121948621671864,0.21728513783281359
low,True,0.8,0.25,3,529,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.37233,0.0015287261726679503,100000,0.36933375173571303,0.37532624826428695
low,True,0.8,0.25,3,529,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.24471,0.0013595109999554988,100000,0.24204540738248323,0.2473745926175168
low,True,0.8,0.25,3,529,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.15728,0.0011512732151839546,100000,0.1550235459440752,0.15953645405592481
low,True,0.8,0.25,3,529,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.31311,0.0014665337633344825,100000,0.3102356466190799,0.3159843533809201
low,True,0.8,0.25,3,529,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.18238,0.0012211369112429613,100000,0.1799866156148926,0.18477338438510738
low,True,0.8,0.25,3,529,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.10272,0.0009600447989547154,100000,0.10083834675566153,0.10460165324433848
low,True,0.8,0.25,5,530,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.32021,0.001475383190564404,100000,0.3173183020602886,0.3231016979397114
low,True,0.8,0.25,5,530,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.19272,0.001247313118667482,100000,0.190275311190684,0.195164688809316
low,True,0.8,0.25,5,530,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.11261,0.0009996448764436297,100000,0.11065073202938604,0.11456926797061397
low,True,0.8,0.25,5,530,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.25927,0.001385817690390767,100000,0.25655384721627095,0.26198615278372905
low,True,0.8,0.25,5,530,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.13577,0.001083219770406726,100000,0.13364692824591456,0.13789307175408544
low,True,0.8,0.25,5,530,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.07046,0.0008092922117504901,100000,0.06887381639948865,0.07204618360051133
low,True,0.8,0.25,7,531,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.28779,0.0014316665669771016,100000,0.2849839850687213,0.2905960149312787
low,True,0.8,0.25,7,531,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.16246,0.0011664765252674396,100000,0.1601737480036307,0.16474625199636928
low,True,0.8,0.25,7,531,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.09014,0.0009056201212428973,100000,0.08836501716468828,0.09191498283531171
low,True,0.8,0.25,7,531,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.22717,0.0013250048720665143,100000,0.22457303815092503,0.229766961849075
low,True,0.8,0.25,7,531,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.1124,0.0009988305161537667,100000,0.1104423281462372,0.1143576718537628
low,True,0.8,0.25,7,531,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.05545,0.0007237077966969819,100000,0.0540315587719546,0.0568684412280454
low,True,0.8,0.25,10,532,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.2524,0.001373660219996197,100000,0.2497076754205754,0.25509232457942466
low,True,0.8,0.25,10,532,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.13563,0.0010827488309852844,100000,0.13350785127022677,0.13775214872977323
low,True,0.8,0.25,10,532,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.07267,0.0008209084668828797,100000,0.07106104895761436,0.07427895104238563
low,True,0.8,0.25,10,532,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.19454,0.0012517754926503395,100000,0.19208656509832306,0.19699343490167692
low,True,0.8,0.25,10,532,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.09088,0.0009089599859179721,100000,0.08909847115016027,0.09266152884983973
low,True,0.8,0.25,10,532,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.04328,0.0006434814806969972,100000,0.04201879946316719,0.04454120053683281
low,True,0.8,0.25,13,533,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.2007,0.0012665682374037334,100000,0.19821757185114522,0.20318242814885476
low,True,0.8,0.25,13,533,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.10221,0.0009579306650274852,100000,0.10033249038205007,0.10408750961794992
low,True,0.8,0.25,13,533,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.05237,0.0007044670545880765,100000,0.050989269933821336,0.05375073006617866
low,True,0.8,0.25,13,533,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.1449,0.001113121691460552,100000,0.14271832155711822,0.14708167844288178
low,True,0.8,0.25,13,533,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.06291,0.0007678042191861151,100000,0.0614051313713471,0.0644148686286529
low,True,0.8,0.25,13,533,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.02939,0.0005340995029018469,100000,0.028343184201894484,0.030436815798105515
low,True,0.8,0.3,1,534,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.52093,0.001579752939861167,100000,0.517833741108978,0.5240262588910221
low,True,0.8,0.3,1,534,AP,p_any_trigger,any trigger (diff >= t_warn),3.0,0.42424,0.001562883304664811,100000,0.42117680498665594,0.4273031950133441
low,True,0.8,0.3,1,534,AP,p_any_trigger,any trigger (diff >= t_warn),4.0,0.33748,0.0014952834166137201,100000,0.3345492983336401,0.3404107016663599
low,True,0.8,0.3,1,534,SL,p_any_trigger,any trigger (diff >= t_warn),2.0,0.47968,0.001579832578471529,100000,0.4765835850201686,0.48277641497983137
low,True,0.8,0.3,1,534,SL,p_any_trigger,any trigger (diff >= t_warn),3.0,0.36615,0.0015234309222934921,100000,0.36316413023581795,0.369135869764182
low,True,0.8,0.3,1,534,SL,p_any_trigger,any trigger (diff >= t_warn),4.0,0.27185,0.001406938440373281,100000,0.2690924513066522,0.27460754869334775
low,True,0.8,0.3,3,535,AP,p_any_trigger,any trigger (diff >= t_warn),2.0,0.41384,0.0015574866111784074,100000,0.41078738231160833,0.41689261768839164
