u,view_over,rho,N_beats,estimator,axis,estimand,bias_mcse,relbias_pct_mcse,rmse_mcse,sd_err_mcse,bias,relbias_pct,rmse,sd_err
base,False,0.0,13,A3,AP,T2,0.0049506140420643415,0.049730332234474185,0.005136727771652247,0.0035006302633761154,0.5098044055932679,5.517486437848443,1.6464306735272445,1.565521618933595
base,False,0.0,13,A3,SL,T1,0.003812303655479168,0.06269656363065905,0.0032092344364694748,0.002695719245361507,0.10392260421475588,2.193206277588712,1.2100211940976893,1.2055562683500023
base,False,0.0,13,A3,SL,T2,0.0037897790946665186,0.06590512589114658,0.003420440837378361,0.0026797918960306884,0.4361121108375424,7.400707159515661,1.2753124987353996,1.1984333768037079
base,False,0.0,13,A4,AP,T1,0.005006111223463986,0.047410258565500976,0.004836755517567668,0.0035398728928941817,-0.012370754101330988,0.3812499515133847,1.5831117877701066,1.5830713686278357
base,False,0.0,13,A4,AP,T2,0.004944223303197936,0.04970815293338215,0.005117537210321308,0.003496111305992044,0.5075368371137565,5.50306482631915,1.6438076538548891,1.5635006898586745
base,False,0.0,13,A4,SL,T1,0.003812960509481277,0.0626992396028574,0.003212283077221515,0.002696183713602995,0.10325146172948096,2.1884055254686827,1.2101706947235995,1.2057639838236884
base,False,0.0,13,A4,SL,T2,0.0037888449593689883,0.06590433636134908,0.0034175622003109105,0.002679131359324567,0.43544096835226753,7.395421490849848,1.2748055122986461,1.1981379772854124
base,False,0.0,13,A5,AP,T1,0.005663849792277347,0.049784667301516795,0.006899863363952411,0.004004966620624497,-1.2418535925784961,-11.183395910901439,2.179469594454959,1.7910665668667973
base,False,0.0,13,A5,AP,T2,0.005537779464725466,0.05279457706449368,0.006334102225054974,0.003915820991376892,-0.7219460013634086,-6.617351317431706,1.8941688155697007,1.7511996288240548
base,False,0.0,13,A5,SL,T1,0.004168311758879829,0.06293415886369365,0.004603811662479525,0.0029474562481216367,-0.7444417372147311,-10.420690423167907,1.5138224523390957,1.318135915572285
base,False,0.0,13,A5,SL,T2,0.0040922195237046355,0.06658981941792694,0.00419993074486586,0.002893650643604921,-0.41225223059194455,-5.821277258459566,1.3581462433723195,1.2940734380316057
base,False,0.0,13,A6,AP,T1,0.007706359669764546,0.07240327912137047,0.007779422448664976,0.005449246427053286,-0.3258565684845069,-3.028980178692516,2.4586421153194484,2.4369649024918996
base,False,0.0,13,A6,AP,T2,0.007580002458219467,0.07514729619217311,0.008210148536347685,0.005359897939174381,0.19405102273058067,1.8563457693623375,2.4048372231082165,2.3970072437648824
base,False,0.0,13,A6,SL,T1,0.0058123957325575725,0.0935418422566443,0.005154223071268099,0.004110004987507523,-0.21078734329152177,-3.00286350557084,1.8500788997588977,1.8380409177124835
base,False,0.0,13,A6,SL,T2,0.00574282454667541,0.09767357555199249,0.005297034096366785,0.004060810484221925,0.12140216333126479,1.8776606767839963,1.8200848558837854,1.816040577021825
base,False,0.0,13,A7,AP,T1,0.004979838884062575,0.04922637736711333,0.004583433327142115,0.0035212954506583663,0.24670079459337335,2.6339278555722134,1.5939623629119513,1.5747633254308915
base,False,0.0,13,A7,AP,T2,0.005201147605025524,0.053646447255785545,0.005352329021111407,0.003677785130437344,0.7666083858084609,7.965687484160158,1.8146225519875252,1.6447472878610485
base,False,0.0,13,A7,SL,T1,0.004003906997529738,0.06803115679987444,0.003353039132799778,0.002831203945248664,0.23187909838122578,3.7296351382541926,1.2871981236319474,1.2661465651680144
base,False,0.0,13,A7,SL,T2,0.004135659563120513,0.07303763536683353,0.0038122997756781267,0.0029243675436357824,0.5640686050040122,9.11022389131229,1.4242627179260736,1.307810384651772
base,False,0.3,1,A1,AP,T1,0.007746048954742542,0.07331402509084144,0.007301316025701799,0.005477311129925537,-0.352169101937518,-3.2409726121658986,2.4746899838185534,2.449515756415297
base,False,0.3,1,A1,AP,T2,0.007618012323868089,0.07609287681154711,0.007626086140752777,0.005386775107312687,0.16614415495785767,1.6229086014994465,2.4147374645653517,2.409027018665546
base,False,0.3,1,A1,SL,T1,0.005841564571600767,0.0939354706869437,0.00514049742800584,0.004130630574522498,-0.2294694287416216,-3.2729856063343457,1.8614536683110026,1.8472649145204176
base,False,0.3,1,A1,SL,T2,0.005770294567008454,0.098101459787159,0.005291842067743204,0.004080234819000669,0.10285498674968381,1.5954558151328755,1.8276147818959594,1.8247273601841805
base,False,0.3,1,A2,AP,T1,0.006250426463908177,0.05626089516408582,0.006646650654790925,0.004419741036697756,-1.4709133886186396,-13.536449992525714,2.463804015553785,1.976558397334207
base,False,0.3,1,A2,AP,T2,0.006052895902593282,0.059055333356102024,0.005920571392319406,0.004280065138919174,-0.9526001317232641,-9.137095706930474,2.138028356728092,1.9140937492095456
base,False,0.3,1,A2,SL,T1,0.004695387426885878,0.0718748875183494,0.004747834982334448,0.003320156890675015,-0.9391921389222155,-13.483808520717352,1.75690811825946,1.4848118765876703
base,False,0.3,1,A2,SL,T2,0.004569726153196755,0.07549911989090698,0.00424494806625398,0.0032313005076338715,-0.60686772343091,-9.08217991932668,1.5673248747040744,1.4450742927341285
base,False,0.3,1,A3,AP,T1,0.0071973151826103645,0.06744816013455115,0.007817850360919526,0.005089295818503392,0.5764667417929588,6.003757348668408,2.3478493748174984,2.2759909015159456
base,False,0.3,1,A3,AP,T2,0.00721304366549353,0.07076550059479235,0.008481199809771744,0.005100417591016857,1.0947799986883346,11.399951124846279,2.530077293198914,2.280964684520923
base,False,0.3,1,A3,SL,T1,0.0053071293575973726,0.08465754522056225,0.005303292533478553,0.003752725921067823,0.5364637903875876,9.382479318334342,1.7619101664393078,1.6782616607153935
base,False,0.3,1,A3,SL,T2,0.005307906773435883,0.08900233822101211,0.005733547129293801,0.003753275639827636,0.8687882058788932,14.95727639262531,1.8900138106237752,1.6785075011892718
base,False,0.3,1,A4,AP,T1,0.007196224815812907,0.06748643644676791,0.007753310663436406,0.005088524808891872,0.5364913382528336,5.666610494868481,2.3380197454984994,2.2756460972594468
base,False,0.3,1,A4,AP,T2,0.007199952189570746,0.07076393621672956,0.008399056047699067,0.005091160473330412,1.0548045951482092,11.04321704687367,2.509281181502923,2.276824796335998
base,False,0.3,1,A4,SL,T1,0.005309201385408861,0.08466759672540808,0.0052832136883741556,0.0037541910733099124,0.5171400825508712,9.12704597030645,1.7567491603652776,1.678916893441345
base,False,0.3,1,A4,SL,T2,0.005304906926730406,0.08899169651858735,0.005705814434678741,0.003751154417273534,0.8494644980421767,14.687054371606731,1.880363140865022,1.6775588663672059
base,False,0.3,1,A5,AP,T1,0.006799334456409238,0.0613185978150292,0.007464117537950574,0.004807879541140125,-1.4641209428105142,-13.486484005470123,2.601287913561029,2.1501383455516048
base,False,0.3,1,A5,AP,T2,0.006628504908989645,0.06443688126528509,0.006814839258863411,0.004687084205754515,-0.9458076859151385,-9.080731350644362,2.299612135667405,2.096117299401439
base,False,0.3,1,A5,SL,T1,0.005085811530425063,0.07779968055998736,0.0052107154505669035,0.00359622980219426,-0.9338155061930201,-13.416381072341544,1.8597132645728092,1.6082748186489935
base,False,0.3,1,A5,SL,T2,0.004977898435687357,0.08176645720294369,0.004769939246958448,0.003519923339593135,-0.6014910907017148,-9.00935743857942,1.6851451083875737,1.5741497017761255
base,False,0.3,1,A6,AP,T1,0.007746048954742542,0.07331402509084144,0.007301316025701799,0.005477311129925537,-0.352169101937518,-3.2409726121658986,2.4746899838185534,2.449515756415297
base,False,0.3,1,A6,AP,T2,0.007618012323868089,0.07609287681154711,0.007626086140752777,0.005386775107312687,0.16614415495785767,1.6229086014994465,2.4147374645653517,2.409027018665546
base,False,0.3,1,A6,SL,T1,0.005841564571600767,0.0939354706869437,0.00514049742800584,0.004130630574522498,-0.2294694287416216,-3.2729856063343457,1.8614536683110026,1.8472649145204176
base,False,0.3,1,A6,SL,T2,0.005770294567008454,0.098101459787159,0.005291842067743204,0.004080234819000669,0.10285498674968381,1.5954558151328755,1.8276147818959594,1.8247273601841805
base,False,0.3,1,A7,AP,T1,0.00623007494560703,0.06140520260354346,0.0057761199162902664,0.004405350268145551,0.16861823435224452,1.5934761309635146,1.9773155231045665,1.9701226821667843
base,False,0.3,1,A7,AP,T2,0.006433619173583545,0.06617317090966598,0.006613323484904524,0.004549278491662041,0.6869314912476201,6.862261951475316,2.147319037609966,2.0344890186654196
base,False,0.3,1,A7,SL,T1,0.004966960948376999,0.08324963074068573,0.004314620432491469,0.0035121893294766914,0.10863077886624606,1.6163180554347263,1.5744351627444804,1.570690964598133
base,False,0.3,1,A7,SL,T2,0.005077057295243491,0.08888807465585398,0.004773613927256798,0.0035900395921821416,0.44095519435755154,6.888662847179796,1.6649524872616166,1.6055064864143391
base,False,0.3,3,A1,AP,T1,0.00616432449735954,0.05816307798758198,0.005694311880391695,0.004358857447859013,-0.29682349455625817,-2.4600203225160775,1.971790008824159,1.949330564802875
base,False,0.3,3,A1,AP,T2,0.005986395613462744,0.05993987842515659,0.005821530290373836,0.004233042098408314,0.22191454918600392,2.4493684795882236,1.9060177004153414,1.8930645113383218
base,False,0.3,3,A1,SL,T1,0.004645465434297282,0.07409100254782372,0.003995337056488434,0.003284856534683053,-0.1133939127351395,-0.8801118762126451,1.473387766075641,1.4690251563962695
base,False,0.3,3,A1,SL,T2,0.004535280917182533,0.0769897033295518,0.004022436184872063,0.0032069439258854307,0.21870239717048265,4.1132334560342825,1.450754103744367,1.4341817526994283
base,False,0.3,3,A2,AP,T1,0.005723009290411831,0.050093963841595666,0.006430240253332217,0.004046798912088963,-1.3896995802453986,-12.530778000182286,2.2817790656224615,1.8097744428005424
base,False,0.3,3,A2,AP,T2,0.005491333629555707,0.0525327332870736,0.00565998798950877,0.0038829786621584262,-0.8709615365031366,-8.078076673403716,1.942683285157882,1.7365121661275358
base,False,0.3,3,A2,SL,T1,0.004231615286985583,0.06299587946149711,0.004431395155540643,0.0029922188259316968,-0.8099825024969037,-10.86960916963378,1.5641964523320648,1.3381542488461515
base,False,0.3,3,A2,SL,T2,0.0040741853971322595,0.06615061378498677,0.00388237919952249,0.002880898526652073,-0.47788619259128157,-6.328645451695373,1.3741387408494516,1.2883705464735582
base,False,0.3,3,A3,AP,T1,0.005861183262629963,0.05543374549116418,0.005803748595301625,0.004144503153350313,0.26958268046694783,3.176230440346376,1.87296219714971,1.8534688893567548
base,False,0.3,3,A3,AP,T2,0.005828155318186692,0.05801808298365439,0.0063476451866293394,0.004121148753093531,0.7883207242092101,8.427566533580737,2.0045336210984597,1.843024536269331
base,False,0.3,3,A3,SL,T1,0.0043624622148384085,0.07049456252705195,0.0040016955840233,0.0030847420385310765,0.3494033987460276,6.733792973820391,1.4230851561196132,1.379531680531217
base,False,0.3,3,A3,SL,T2,0.004327535125754128,0.07397051905170433,0.00434053897761113,0.0030600447335056413,0.6814997086516497,12.172782503646292,1.5287835529582332,1.368486765176624
base,False,0.3,3,A4,AP,T1,0.005862372714420549,0.05542867989104717,0.005788225572260374,0.00414534422698271,0.25686584595988854,3.082782985422564,1.8715467078555914,1.8538450270392766
base,False,0.3,3,A4,AP,T2,0.00581936176880553,0.05798296705719204,0.0063046395082488275,0.004114930743605288,0.7756038897021507,8.327743957882342,1.9970039229739265,1.8402437717931674
base,False,0.3,3,A4,SL,T1,0.004359706054870642,0.07048459995025014,0.003987949365398785,0.0030827931293832644,0.34500111016676865,6.686417092070697,1.4211651724789038,1.3786601062218253
base,False,0.3,3,A4,SL,T2,0.0043212694967340575,0.07394430878303276,0.004318357470956183,0.00305561424258464,0.6770974200723907,12.121952735790224,1.5250505726824426,1.3665053993089167
base,False,0.3,3,A5,AP,T1,0.006128444973137486,0.05423788141199576,0.007096199078764068,0.004333486666121625,-1.3153943836623463,-11.908884591909315,2.3422230050979493,1.9379844630123877
base,False,0.3,3,A5,AP,T2,0.005940909893220317,0.05697842173743809,0.006391722496957223,0.004200878676360227,-0.7966563399200841,-7.4183643436409765,2.0406045833185833,1.878680663640392
base,False,0.3,3,A5,SL,T1,0.004500227014938574,0.06713895818443248,0.0047948539154797735,0.003182156949966487,-0.7713269817435905,-10.388346321844507,1.6186813705361491,1.4230967355026485
base,False,0.3,3,A5,SL,T2,0.004369051249110236,0.07055364090834844,0.004283772240772435,0.0030894012126420844,-0.43923067183796827,-5.818972002556374,1.4497466593200299,1.381615316119205
base,False,0.3,3,A6,AP,T1,0.007466806194847961,0.0707985593568393,0.007154338733766799,0.005279855693527182,-0.3366565011123793,-3.0351520601022295,2.3850788921309225,2.3612114422774573
base,False,0.3,3,A6,AP,T2,0.007329658345502575,0.07342388328043215,0.007373635360329934,0.005182877034335399,0.18208154262988283,1.8431525129151436,2.3249707762581817,2.3178414842649517
base,False,0.3,3,A6,SL,T1,0.005665367689995953,0.09158366572512638,0.004951026688771383,0.0040060399417610896,-0.19671415449589785,-2.7116235682906433,1.802305043124771,1.791546568271394
base,False,0.3,3,A6,SL,T2,0.005587420303565643,0.09555563620245153,0.005072201607729093,0.003950922540652754,0.1353821554097243,2.1842668439745303,1.7720676267026303,1.766897440393686
base,False,0.3,3,A7,AP,T1,0.005435017702111311,0.05341795880917936,0.005060479235237574,0.0038431570888653194,0.27131170411239175,2.8929212382310006,1.7399776560626519,1.718703506200628
base,False,0.3,3,A7,AP,T2,0.005655144959731356,0.05805322075109428,0.005913966732760522,0.003998811343725671,0.7900497478546539,8.235315116356636,1.9550481004257114,1.7883138571172277
base,False,0.3,3,A7,SL,T1,0.0042848492801323005,0.07236917713723044,0.0038596884135134227,0.0030298611316873785,0.27799706448165235,5.021012774623797,1.3832054595294554,1.3549883155750937
base,False,0.3,3,A7,SL,T2,0.004395473082928168,0.07770370404663561,0.004294492965319858,0.003108084363922119,0.6100933743872745,10.477264288486952,1.517963427610242,1.3899706336015183
base,False,0.3,5,A1,AP,T1,0.005721914358006506,0.0540088003608427,0.0053884983650128735,0.004046024674089018,-0.3009549946935791,-2.443624950479405,1.8342768494867927,1.8094281947720672
base,False,0.3,5,A1,AP,T2,0.0055301443118158725,0.055512422120996566,0.005453308954177691,0.003910422095984577,0.21495194710969817,2.4563112058467227,1.7619373904940796,1.7487851814762572
base,False,0.3,5,A1,SL,T1,0.004321398974212134,0.06884758770548353,0.003794040998029619,0.0030557057974451747,-0.10165418132297174,-0.5912593110952348,1.370315221955707,1.3665463436825585
base,False,0.3,5,A1,SL,T2,0.004203002224269305,0.07146876709843313,0.0038168650195923998,0.002971986234091289,0.230364057252159,4.424210415877206,1.3489153803583278,1.3291060039444835
base,False,0.3,5,A2,AP,T1,0.005605037013006882,0.04874847314397984,0.0063978785324304635,0.003963379497645789,-1.3904994196989044,-12.470318900285243,2.252798528821604,1.7724683330648567
base,False,0.3,5,A2,AP,T2,0.0053737655180241895,0.05117426080260896,0.005650176102462577,0.0037998450375740316,-0.8745924778956271,-8.021164702717762,1.9111825421205453,1.6993338648631056
base,False,0.3,5,A2,SL,T1,0.004123234476628271,0.060832475970674496,0.0043769458251122694,0.0029155816367906445,-0.7924662617608044,-10.517473462599138,1.5258086478625672,1.303881227307764
base,False,0.3,5,A2,SL,T2,0.003964358464078978,0.0639523994499801,0.003851787021212883,0.0028032387692334183,-0.4604480231856737,-5.951881391801606,1.3355188014734298,1.253640220785638
base,False,0.3,5,A3,AP,T1,0.005512563327909147,0.05209605894162609,0.005440332102903487,0.003897990400885569,0.1516286436815383,2.077585532313381,1.749798931777916,1.7432255862110553
base,False,0.3,5,A3,AP,T2,0.005462171505958459,0.05451553287490796,0.0060013168258841645,0.0038623578237045614,0.6675355854848155,7.261693167544592,1.8517844579273923,1.727290292930071
base,False,0.3,5,A3,SL,T1,0.004107156161330226,0.06636574548159518,0.0037338162306794183,0.0029042124941674866,0.2707663119203852,5.5607308897757965,1.3267142496764395,1.298796817579749
base,False,0.3,5,A3,SL,T2,0.004064999208078454,0.06970308661312684,0.004024673124496717,0.002874402877600539,0.6027845504955158,10.946357336142652,1.4197727093677233,1.285465618430865
base,False,0.3,5,A4,AP,T1,0.005511146045648312,0.05208776800948052,0.0054290186205638215,0.00389698822597719,0.14380238795547406,2.0235875778095136,1.748691461549882,1.7427774022078961
base,False,0.3,5,A4,AP,T2,0.005452004634656416,0.05448085413451055,0.005966993223066275,0.003855168724117848,0.6597093297587513,7.2036788216662595,1.8459745743231974,1.7240752459308453
base,False,0.3,5,A4,SL,T1,0.004106983725639245,0.06636102722882234,0.00373047667960503,0.002904090563111418,0.2690236012867039,5.544094951717722,1.3263062855164738,1.2987422886264084
base,False,0.3,5,A4,SL,T2,0.004062686095415962,0.06969284324924661,0.004013057452128455,0.0028727672517730924,0.6010418398618347,10.928568611953375,1.4183711146363667,1.2847341479810597
base,False,0.3,5,A5,AP,T1,0.005981002819910878,0.05256874307527762,0.007151445845238294,0.004229228798451703,-1.293004579701157,-11.616345992202307,2.291083705129872,1.891359160280825
base,False,0.3,5,A5,AP,T2,0.005793709861881225,0.05527058003874278,0.006484420073040914,0.004096792015574878,-0.7770976378978794,-7.118319604019467,1.9901142098177373,1.8321319265724227
