rhythm_state,p_beat_cv,axis,estimand,W,p_N_beats,rmse_win,smallest_nowin_N_as_good
AF_rr0.3,0.3,SL,Tv,0.2,10,1.37603,7
AF_rr0.3,0.3,SL,Tv,0.2,13,1.24216,10
AF_rr0.3,0.3,SL,Tv,0.25,1,2.70648,3
AF_rr0.3,0.3,SL,Tv,0.25,3,1.89024,3
AF_rr0.3,0.3,SL,Tv,0.25,5,1.621,5
AF_rr0.3,0.3,SL,Tv,0.25,7,1.47346,5
AF_rr0.3,0.3,SL,Tv,0.25,10,1.34008,7
AF_rr0.3,0.3,SL,Tv,0.25,13,1.24831,10
sinus,0.05,AP,T1,0.1,1,1.94256,1
sinus,0.05,AP,T1,0.1,3,1.72031,3
sinus,0.05,AP,T1,0.1,5,1.67099,5
sinus,0.05,AP,T1,0.1,7,1.6358,7
sinus,0.05,AP,T1,0.1,10,1.61757,10
sinus,0.05,AP,T1,0.1,13,1.60131,13
sinus,0.05,AP,T1,0.15,1,1.93894,1
sinus,0.05,AP,T1,0.15,3,1.70915,3
sinus,0.05,AP,T1,0.15,5,1.65182,5
sinus,0.05,AP,T1,0.15,7,1.62693,10
sinus,0.05,AP,T1,0.15,10,1.61281,10
sinus,0.05,AP,T1,0.15,13,1.60306,10
sinus,0.05,AP,T1,0.2,1,1.93695,1
sinus,0.05,AP,T1,0.2,3,1.69502,5
sinus,0.05,AP,T1,0.2,5,1.6531,5
sinus,0.05,AP,T1,0.2,7,1.62688,10
sinus,0.05,AP,T1,0.2,10,1.60708,10
sinus,0.05,AP,T1,0.2,13,1.59381,
sinus,0.05,AP,T1,0.25,1,1.9476,1
sinus,0.05,AP,T1,0.25,3,1.69874,5
sinus,0.05,AP,T1,0.25,5,1.64554,7
sinus,0.05,AP,T1,0.25,7,1.62246,10
sinus,0.05,AP,T1,0.25,10,1.60658,10
sinus,0.05,AP,T1,0.25,13,1.59778,
sinus,0.05,AP,T2,0.1,1,1.78954,1
sinus,0.05,AP,T2,0.1,3,1.55957,3
sinus,0.05,AP,T2,0.1,5,1.49406,5
sinus,0.05,AP,T2,0.1,7,1.46078,5
sinus,0.05,AP,T2,0.1,10,1.44579,7
sinus,0.05,AP,T2,0.1,13,1.42754,10
sinus,0.05,AP,T2,0.15,1,1.78101,3
sinus,0.05,AP,T2,0.15,3,1.54363,3
sinus,0.05,AP,T2,0.15,5,1.47882,5
sinus,0.05,AP,T2,0.15,7,1.45095,7
sinus,0.05,AP,T2,0.15,10,1.43479,7
sinus,0.05,AP,T2,0.15,13,1.42235,10
sinus,0.05,AP,T2,0.2,1,1.7804,3
sinus,0.05,AP,T2,0.2,3,1.51673,5
sinus,0.05,AP,T2,0.2,5,1.47002,5
sinus,0.05,AP,T2,0.2,7,1.44786,7
sinus,0.05,AP,T2,0.2,10,1.42129,10
sinus,0.05,AP,T2,0.2,13,1.41192,10
sinus,0.05,AP,T2,0.25,1,1.79055,1
sinus,0.05,AP,T2,0.25,3,1.52035,5
sinus,0.05,AP,T2,0.25,5,1.45899,7
sinus,0.05,AP,T2,0.25,7,1.4378,7
sinus,0.05,AP,T2,0.25,10,1.41765,10
sinus,0.05,AP,T2,0.25,13,1.40239,
sinus,0.05,AP,Tv,0.1,1,1.37757,1
sinus,0.05,AP,Tv,0.1,3,1.06787,3
sinus,0.05,AP,Tv,0.1,5,0.979625,5
sinus,0.05,AP,Tv,0.1,7,0.934481,5
sinus,0.05,AP,Tv,0.1,10,0.893803,7
sinus,0.05,AP,Tv,0.1,13,0.865918,10
sinus,0.05,AP,Tv,0.15,1,1.36898,3
sinus,0.05,AP,Tv,0.15,3,1.04671,3
sinus,0.05,AP,Tv,0.15,5,0.950865,5
sinus,0.05,AP,Tv,0.15,7,0.904258,7
sinus,0.05,AP,Tv,0.15,10,0.867803,10
sinus,0.05,AP,Tv,0.15,13,0.844157,10
sinus,0.05,AP,Tv,0.2,1,1.37262,3
sinus,0.05,AP,Tv,0.2,3,1.02223,3
sinus,0.05,AP,Tv,0.2,5,0.929397,5
sinus,0.05,AP,Tv,0.2,7,0.886544,7
sinus,0.05,AP,Tv,0.2,10,0.854949,10
sinus,0.05,AP,Tv,0.2,13,0.82616,13
sinus,0.05,AP,Tv,0.25,1,1.38032,1
sinus,0.05,AP,Tv,0.25,3,1.00961,3
sinus,0.05,AP,Tv,0.25,5,0.919277,5
sinus,0.05,AP,Tv,0.25,7,0.876425,7
sinus,0.05,AP,Tv,0.25,10,0.836304,10
sinus,0.05,AP,Tv,0.25,13,0.823132,13
sinus,0.05,SL,T1,0.1,1,1.57284,1
sinus,0.05,SL,T1,0.1,3,1.33868,3
sinus,0.05,SL,T1,0.1,5,1.27054,5
sinus,0.05,SL,T1,0.1,7,1.24427,7
sinus,0.05,SL,T1,0.1,10,1.23119,7
sinus,0.05,SL,T1,0.1,13,1.21342,10
sinus,0.05,SL,T1,0.15,1,1.58054,1
sinus,0.05,SL,T1,0.15,3,1.32892,3
sinus,0.05,SL,T1,0.15,5,1.27241,5
sinus,0.05,SL,T1,0.15,7,1.23511,7
sinus,0.05,SL,T1,0.15,10,1.22349,10
sinus,0.05,SL,T1,0.15,13,1.2073,10
sinus,0.05,SL,T1,0.2,1,1.57765,1
sinus,0.05,SL,T1,0.2,3,1.32116,3
sinus,0.05,SL,T1,0.2,5,1.26088,5
sinus,0.05,SL,T1,0.2,7,1.24,7
sinus,0.05,SL,T1,0.2,10,1.20732,10
sinus,0.05,SL,T1,0.2,13,1.19632,
sinus,0.05,SL,T1,0.25,1,1.58329,1
sinus,0.05,SL,T1,0.25,3,1.31286,5
sinus,0.05,SL,T1,0.25,5,1.24852,7
sinus,0.05,SL,T1,0.25,7,1.22233,10
sinus,0.05,SL,T1,0.25,10,1.20277,
sinus,0.05,SL,T1,0.25,13,1.1877,
sinus,0.05,SL,T2,0.1,1,1.49448,1
sinus,0.05,SL,T2,0.1,3,1.26489,3
sinus,0.05,SL,T2,0.1,5,1.19695,5
sinus,0.05,SL,T2,0.1,7,1.16817,5
sinus,0.05,SL,T2,0.1,10,1.15159,7
sinus,0.05,SL,T2,0.1,13,1.12777,7
sinus,0.05,SL,T2,0.15,1,1.5019,1
sinus,0.05,SL,T2,0.15,3,1.25249,3
sinus,0.05,SL,T2,0.15,5,1.1932,5
sinus,0.05,SL,T2,0.15,7,1.15446,7
sinus,0.05,SL,T2,0.15,10,1.13821,7
sinus,0.05,SL,T2,0.15,13,1.12214,10
sinus,0.05,SL,T2,0.2,1,1.4982,1
sinus,0.05,SL,T2,0.2,3,1.23545,3
sinus,0.05,SL,T2,0.2,5,1.17455,5
sinus,0.05,SL,T2,0.2,7,1.14999,7
sinus,0.05,SL,T2,0.2,10,1.11834,10
sinus,0.05,SL,T2,0.2,13,1.10831,10
sinus,0.05,SL,T2,0.25,1,1.50352,1
sinus,0.05,SL,T2,0.25,3,1.2266,3
sinus,0.05,SL,T2,0.25,5,1.16114,5
sinus,0.05,SL,T2,0.25,7,1.13372,7
sinus,0.05,SL,T2,0.25,10,1.11191,10
sinus,0.05,SL,T2,0.25,13,1.09478,
sinus,0.05,SL,Tv,0.1,1,1.30183,3
sinus,0.05,SL,Tv,0.1,3,1.03017,3
sinus,0.05,SL,Tv,0.1,5,0.951134,5
sinus,0.05,SL,Tv,0.1,7,0.920108,5
sinus,0.05,SL,Tv,0.1,10,0.884261,7
sinus,0.05,SL,Tv,0.1,13,0.850103,10
sinus,0.05,SL,Tv,0.15,1,1.30695,1
sinus,0.05,SL,Tv,0.15,3,1.01784,3
sinus,0.05,SL,Tv,0.15,5,0.941497,5
sinus,0.05,SL,Tv,0.15,7,0.898471,5
sinus,0.05,SL,Tv,0.15,10,0.865248,7
sinus,0.05,SL,Tv,0.15,13,0.844954,10
sinus,0.05,SL,Tv,0.2,1,1.30308,3
sinus,0.05,SL,Tv,0.2,3,1.00421,3
sinus,0.05,SL,Tv,0.2,5,0.916733,5
sinus,0.05,SL,Tv,0.2,7,0.879511,7
sinus,0.05,SL,Tv,0.2,10,0.849506,10
sinus,0.05,SL,Tv,0.2,13,0.827497,10
sinus,0.05,SL,Tv,0.25,1,1.30657,1
sinus,0.05,SL,Tv,0.25,3,0.986384,3
sinus,0.05,SL,Tv,0.25,5,0.904514,5
sinus,0.05,SL,Tv,0.25,7,0.863979,7
sinus,0.05,SL,Tv,0.25,10,0.83447,10
sinus,0.05,SL,Tv,0.25,13,0.816658,13
sinus,0.1,AP,T1,0.1,1,2.18137,3
sinus,0.1,AP,T1,0.1,3,1.85547,3
sinus,0.1,AP,T1,0.1,5,1.76079,5
sinus,0.1,AP,T1,0.1,7,1.71674,5
sinus,0.1,AP,T1,0.1,10,1.6909,5
sinus,0.1,AP,T1,0.1,13,1.64625,10
sinus,0.1,AP,T1,0.15,1,2.18626,3
sinus,0.1,AP,T1,0.15,3,1.84515,3
sinus,0.1,AP,T1,0.15,5,1.74917,5
sinus,0.1,AP,T1,0.15,7,1.69261,5
sinus,0.1,AP,T1,0.15,10,1.65262,10
sinus,0.1,AP,T1,0.15,13,1.63511,10
sinus,0.1,AP,T1,0.2,1,2.17529,3
sinus,0.1,AP,T1,0.2,3,1.81289,3
sinus,0.1,AP,T1,0.2,5,1.72537,5
sinus,0.1,AP,T1,0.2,7,1.67808,7
sinus,0.1,AP,T1,0.2,10,1.64381,10
sinus,0.1,AP,T1,0.2,13,1.62343,13
sinus,0.1,AP,T1,0.25,1,2.1673,3
sinus,0.1,AP,T1,0.25,3,1.78844,3
sinus,0.1,AP,T1,0.25,5,1.70973,5
sinus,0.1,AP,T1,0.25,7,1.66537,7
sinus,0.1,AP,T1,0.25,10,1.63704,10
sinus,0.1,AP,T1,0.25,13,1.61916,13
sinus,0.1,AP,T2,0.1,1,2.04651,3
sinus,0.1,AP,T2,0.1,3,1.71178,3
sinus,0.1,AP,T2,0.1,5,1.60931,5
sinus,0.1,AP,T2,0.1,7,1.57514,5
sinus,0.1,AP,T2,0.1,10,1.53239,5
sinus,0.1,AP,T2,0.1,13,1.49286,7
sinus,0.1,AP,T2,0.15,1,2.05546,3
sinus,0.1,AP,T2,0.15,3,1.70106,3
sinus,0.1,AP,T2,0.15,5,1.59996,5
sinus,0.1,AP,T2,0.15,7,1.5385,5
sinus,0.1,AP,T2,0.15,10,1.49656,7
sinus,0.1,AP,T2,0.15,13,1.47486,10
sinus,0.1,AP,T2,0.2,1,2.04949,3
sinus,0.1,AP,T2,0.2,3,1.66158,3
sinus,0.1,AP,T2,0.2,5,1.56932,5
sinus,0.1,AP,T2,0.2,7,1.5179,7
sinus,0.1,AP,T2,0.2,10,1.47716,10
sinus,0.1,AP,T2,0.2,13,1.45039,10
sinus,0.1,AP,T2,0.25,1,2.0399,3
sinus,0.1,AP,T2,0.25,3,1.63854,3
sinus,0.1,AP,T2,0.25,5,1.54475,5
sinus,0.1,AP,T2,0.25,7,1.5008,7
sinus,0.1,AP,T2,0.25,10,1.46281,10
sinus,0.1,AP,T2,0.25,13,1.44556,13
sinus,0.1,AP,Tv,0.1,1,1.69642,3
sinus,0.1,AP,Tv,0.1,3,1.27731,3
sinus,0.1,AP,Tv,0.1,5,1.13954,5
sinus,0.1,AP,Tv,0.1,7,1.07956,5
sinus,0.1,AP,Tv,0.1,10,1.01665,5
sinus,0.1,AP,Tv,0.1,13,0.967598,7
sinus,0.1,AP,Tv,0.15,1,1.70416,1
sinus,0.1,AP,Tv,0.15,3,1.24345,3
sinus,0.1,AP,Tv,0.15,5,1.11288,5
sinus,0.1,AP,Tv,0.15,7,1.03298,5
sinus,0.1,AP,Tv,0.15,10,0.971032,7
sinus,0.1,AP,Tv,0.15,13,0.932827,10
sinus,0.1,AP,Tv,0.2,1,1.70285,3
sinus,0.1,AP,Tv,0.2,3,1.21124,3
sinus,0.1,AP,Tv,0.2,5,1.07295,5
sinus,0.1,AP,Tv,0.2,7,0.997732,7
sinus,0.1,AP,Tv,0.2,10,0.933624,10
sinus,0.1,AP,Tv,0.2,13,0.901093,10
sinus,0.1,AP,Tv,0.25,1,1.68953,3
sinus,0.1,AP,Tv,0.25,3,1.17343,3
sinus,0.1,AP,Tv,0.25,5,1.04255,5
sinus,0.1,AP,Tv,0.25,7,0.974264,7
sinus,0.1,AP,Tv,0.25,10,0.915285,10
sinus,0.1,AP,Tv,0.25,13,0.881373,13
sinus,0.1,SL,T1,0.1,1,1.7062,1
sinus,0.1,SL,T1,0.1,3,1.4077,3
sinus,0.1,SL,T1,0.1,5,1.33217,5
sinus,0.1,SL,T1,0.1,7,1.30352,5
sinus,0.1,SL,T1,0.1,10,1.26834,7
sinus,0.1,SL,T1,0.1,13,1.23947,10
sinus,0.1,SL,T1,0.15,1,1.7048,1
sinus,0.1,SL,T1,0.15,3,1.40616,3
sinus,0.1,SL,T1,0.15,5,1.31904,5
sinus,0.1,SL,T1,0.15,7,1.27134,7
sinus,0.1,SL,T1,0.15,10,1.2432,10
sinus,0.1,SL,T1,0.15,13,1.23219,10
sinus,0.1,SL,T1,0.2,1,1.6963,3
sinus,0.1,SL,T1,0.2,3,1.38772,3
sinus,0.1,SL,T1,0.2,5,1.31004,5
sinus,0.1,SL,T1,0.2,7,1.25818,7
sinus,0.1,SL,T1,0.2,10,1.235,10
sinus,0.1,SL,T1,0.2,13,1.21412,13
sinus,0.1,SL,T1,0.25,1,1.70217,3
sinus,0.1,SL,T1,0.25,3,1.36791,3
sinus,0.1,SL,T1,0.25,5,1.29213,5
sinus,0.1,SL,T1,0.25,7,1.26014,7
sinus,0.1,SL,T1,0.25,10,1.22199,13
sinus,0.1,SL,T1,0.25,13,1.20908,
sinus,0.1,SL,T2,0.1,1,1.63792,1
sinus,0.1,SL,T2,0.1,3,1.34531,3
sinus,0.1,SL,T2,0.1,5,1.26809,5
sinus,0.1,SL,T2,0.1,7,1.23563,5
sinus,0.1,SL,T2,0.1,10,1.19995,5
sinus,0.1,SL,T2,0.1,13,1.16321,7
sinus,0.1,SL,T2,0.15,1,1.63957,1
sinus,0.1,SL,T2,0.15,3,1.34064,3
sinus,0.1,SL,T2,0.15,5,1.25402,5
sinus,0.1,SL,T2,0.15,7,1.20773,5
sinus,0.1,SL,T2,0.15,10,1.17232,7
sinus,0.1,SL,T2,0.15,13,1.15595,7
sinus,0.1,SL,T2,0.2,1,1.63286,3
sinus,0.1,SL,T2,0.2,3,1.32061,3
sinus,0.1,SL,T2,0.2,5,1.23801,5
sinus,0.1,SL,T2,0.2,7,1.18667,7
sinus,0.1,SL,T2,0.2,10,1.1552,10
sinus,0.1,SL,T2,0.2,13,1.1336,10
sinus,0.1,SL,T2,0.25,1,1.63221,3
sinus,0.1,SL,T2,0.25,3,1.29536,3
sinus,0.1,SL,T2,0.25,5,1.21335,5
sinus,0.1,SL,T2,0.25,7,1.17949,7
sinus,0.1,SL,T2,0.25,10,1.14083,10
sinus,0.1,SL,T2,0.25,13,1.12743,10
sinus,0.1,SL,Tv,0.1,1,1.45474,3
sinus,0.1,SL,Tv,0.1,3,1.12207,3
sinus,0.1,SL,Tv,0.1,5,1.03275,5
sinus,0.1,SL,Tv,0.1,7,0.986984,5
sinus,0.1,SL,Tv,0.1,10,0.942799,5
sinus,0.1,SL,Tv,0.1,13,0.890668,7
sinus,0.1,SL,Tv,0.15,1,1.45861,1
sinus,0.1,SL,Tv,0.15,3,1.11395,3
sinus,0.1,SL,Tv,0.15,5,1.01464,5
sinus,0.1,SL,Tv,0.15,7,0.958615,5
sinus,0.1,SL,Tv,0.15,10,0.917599,7
sinus,0.1,SL,Tv,0.15,13,0.890673,7
sinus,0.1,SL,Tv,0.2,1,1.44898,3
sinus,0.1,SL,Tv,0.2,3,1.09295,3
sinus,0.1,SL,Tv,0.2,5,0.992089,5
sinus,0.1,SL,Tv,0.2,7,0.933094,5
sinus,0.1,SL,Tv,0.2,10,0.889279,7
sinus,0.1,SL,Tv,0.2,13,0.865863,10
sinus,0.1,SL,Tv,0.25,1,1.45698,1
sinus,0.1,SL,Tv,0.25,3,1.06946,3
sinus,0.1,SL,Tv,0.25,5,0.96673,5
sinus,0.1,SL,Tv,0.25,7,0.918025,7
sinus,0.1,SL,Tv,0.25,10,0.870769,10
sinus,0.1,SL,Tv,0.25,13,0.84751,10
sinus,0.15,AP,T1,0.1,1,2.5312,1
sinus,0.15,AP,T1,0.1,3,2.04857,3
sinus,0.15,AP,T1,0.1,5,1.9217,5
sinus,0.15,AP,T1,0.1,7,1.84202,5
sinus,0.15,AP,T1,0.1,10,1.78385,7
sinus,0.15,AP,T1,0.1,13,1.70881,10
sinus,0.15,AP,T1,0.15,1,2.54177,1
sinus,0.15,AP,T1,0.15,3,2.04082,3
sinus,0.15,AP,T1,0.15,5,1.89188,5
sinus,0.15,AP,T1,0.15,7,1.81743,5
sinus,0.15,AP,T1,0.15,10,1.75247,7
sinus,0.15,AP,T1,0.15,13,1.70764,10
sinus,0.15,AP,T1,0.2,1,2.52684,1
sinus,0.15,AP,T1,0.2,3,2.01557,3
sinus,0.15,AP,T1,0.2,5,1.86491,5
sinus,0.15,AP,T1,0.2,7,1.79453,7
sinus,0.15,AP,T1,0.2,10,1.71943,7
sinus,0.15,AP,T1,0.2,13,1.69064,10
sinus,0.15,AP,T1,0.25,1,2.52724,1
sinus,0.15,AP,T1,0.25,3,1.98974,3
sinus,0.15,AP,T1,0.25,5,1.82958,5
sinus,0.15,AP,T1,0.25,7,1.76627,7
sinus,0.15,AP,T1,0.25,10,1.72223,7
sinus,0.15,AP,T1,0.25,13,1.68385,13
sinus,0.15,AP,T2,0.1,1,2.43492,1
sinus,0.15,AP,T2,0.1,3,1.94029,3
sinus,0.15,AP,T2,0.1,5,1.79756,5
sinus,0.15,AP,T2,0.1,7,1.71177,5
sinus,0.15,AP,T2,0.1,10,1.64983,7
sinus,0.15,AP,T2,0.1,13,1.57191,7
sinus,0.15,AP,T2,0.15,1,2.43875,1
sinus,0.15,AP,T2,0.15,3,1.92323,3
sinus,0.15,AP,T2,0.15,5,1.76482,5
sinus,0.15,AP,T2,0.15,7,1.68412,5
sinus,0.15,AP,T2,0.15,10,1.61775,7
sinus,0.15,AP,T2,0.15,13,1.56919,7
sinus,0.15,AP,T2,0.2,1,2.43538,1
sinus,0.15,AP,T2,0.2,3,1.90267,3
sinus,0.15,AP,T2,0.2,5,1.73571,5
sinus,0.15,AP,T2,0.2,7,1.65772,5
sinus,0.15,AP,T2,0.2,10,1.57079,7
sinus,0.15,AP,T2,0.2,13,1.53565,13
sinus,0.15,AP,T2,0.25,1,2.43633,1
sinus,0.15,AP,T2,0.25,3,1.86002,3
sinus,0.15,AP,T2,0.25,5,1.69637,5
sinus,0.15,AP,T2,0.25,7,1.61352,7
sinus,0.15,AP,T2,0.25,10,1.5669,7
sinus,0.15,AP,T2,0.25,13,1.52101,13
sinus,0.15,AP,Tv,0.1,1,2.14536,1
sinus,0.15,AP,Tv,0.1,3,1.55984,3
sinus,0.15,AP,Tv,0.1,5,1.38018,5
sinus,0.15,AP,Tv,0.1,7,1.27704,5
sinus,0.15,AP,Tv,0.1,10,1.18583,5
sinus,0.15,AP,Tv,0.1,13,1.07965,7
sinus,0.15,AP,Tv,0.15,1,2.14953,1
sinus,0.15,AP,Tv,0.15,3,1.54263,3
sinus,0.15,AP,Tv,0.15,5,1.34525,5
sinus,0.15,AP,Tv,0.15,7,1.24623,5
sinus,0.15,AP,Tv,0.15,10,1.14243,7
sinus,0.15,AP,Tv,0.15,13,1.07902,7
sinus,0.15,AP,Tv,0.2,1,2.13711,1
sinus,0.15,AP,Tv,0.2,3,1.51164,3
sinus,0.15,AP,Tv,0.2,5,1.29861,5
sinus,0.15,AP,Tv,0.2,7,1.19258,5
sinus,0.15,AP,Tv,0.2,10,1.09168,7
sinus,0.15,AP,Tv,0.2,13,1.03148,10
sinus,0.15,AP,Tv,0.25,1,2.13717,1
sinus,0.15,AP,Tv,0.25,3,1.45841,3
sinus,0.15,AP,Tv,0.25,5,1.25697,5
sinus,0.15,AP,Tv,0.25,7,1.14525,7
sinus,0.15,AP,Tv,0.25,10,1.05699,10
sinus,0.15,AP,Tv,0.25,13,0.99722,10
sinus,0.15,SL,T1,0.1,1,1.89296,3
sinus,0.15,SL,T1,0.1,3,1.52128,3
sinus,0.15,SL,T1,0.1,5,1.40898,5
sinus,0.15,SL,T1,0.1,7,1.35604,5
sinus,0.15,SL,T1,0.1,10,1.32709,7
sinus,0.15,SL,T1,0.1,13,1.25685,10
sinus,0.15,SL,T1,0.15,1,1.88099,3
sinus,0.15,SL,T1,0.15,3,1.50579,3
sinus,0.15,SL,T1,0.15,5,1.40648,5
sinus,0.15,SL,T1,0.15,7,1.34575,5
sinus,0.15,SL,T1,0.15,10,1.30232,7
sinus,0.15,SL,T1,0.15,13,1.27399,10
sinus,0.15,SL,T1,0.2,1,1.88882,3
sinus,0.15,SL,T1,0.2,3,1.49267,3
sinus,0.15,SL,T1,0.2,5,1.38963,5
sinus,0.15,SL,T1,0.2,7,1.33397,7
sinus,0.15,SL,T1,0.2,10,1.2754,10
sinus,0.15,SL,T1,0.2,13,1.25904,10
sinus,0.15,SL,T1,0.25,1,1.89108,3
sinus,0.15,SL,T1,0.25,3,1.47431,3
sinus,0.15,SL,T1,0.25,5,1.36609,5
sinus,0.15,SL,T1,0.25,7,1.30862,7
sinus,0.15,SL,T1,0.25,10,1.26786,10
sinus,0.15,SL,T1,0.25,13,1.24132,13
sinus,0.15,SL,T2,0.1,1,1.83341,3
sinus,0.15,SL,T2,0.1,3,1.46871,3
sinus,0.15,SL,T2,0.1,5,1.35632,5
sinus,0.15,SL,T2,0.1,7,1.3059,5
sinus,0.15,SL,T2,0.1,10,1.26926,5
sinus,0.15,SL,T2,0.1,13,1.1846,10
sinus,0.15,SL,T2,0.15,1,1.82547,3
sinus,0.15,SL,T2,0.15,3,1.45797,3
sinus,0.15,SL,T2,0.15,5,1.35572,5
sinus,0.15,SL,T2,0.15,7,1.29529,5
sinus,0.15,SL,T2,0.15,10,1.24176,7
sinus,0.15,SL,T2,0.15,13,1.20751,7
sinus,0.15,SL,T2,0.2,1,1.83399,3
sinus,0.15,SL,T2,0.2,3,1.44068,3
sinus,0.15,SL,T2,0.2,5,1.33036,5
sinus,0.15,SL,T2,0.2,7,1.27197,5
sinus,0.15,SL,T2,0.2,10,1.20959,7
sinus,0.15,SL,T2,0.2,13,1.18994,10
sinus,0.15,SL,T2,0.25,1,1.83848,3
sinus,0.15,SL,T2,0.25,3,1.41609,3
sinus,0.15,SL,T2,0.25,5,1.30475,5
sinus,0.15,SL,T2,0.25,7,1.24148,7
sinus,0.15,SL,T2,0.25,10,1.19679,10
sinus,0.15,SL,T2,0.25,13,1.17074,10
sinus,0.15,SL,Tv,0.1,1,1.67678,3
sinus,0.15,SL,Tv,0.1,3,1.26651,3
sinus,0.15,SL,Tv,0.1,5,1.13922,5
sinus,0.15,SL,Tv,0.1,7,1.0815,5
sinus,0.15,SL,Tv,0.1,10,1.01973,5
sinus,0.15,SL,Tv,0.1,13,0.920872,10
sinus,0.15,SL,Tv,0.15,1,1.66857,3
sinus,0.15,SL,Tv,0.15,3,1.25768,3
sinus,0.15,SL,Tv,0.15,5,1.13043,5
sinus,0.15,SL,Tv,0.15,7,1.06624,5
sinus,0.15,SL,Tv,0.15,10,0.999339,7
sinus,0.15,SL,Tv,0.15,13,0.956895,7
sinus,0.15,SL,Tv,0.2,1,1.67565,3
sinus,0.15,SL,Tv,0.2,3,1.23863,3
sinus,0.15,SL,Tv,0.2,5,1.10212,5
sinus,0.15,SL,Tv,0.2,7,1.03237,5
sinus,0.15,SL,Tv,0.2,10,0.967617,7
sinus,0.15,SL,Tv,0.2,13,0.931812,10
sinus,0.15,SL,Tv,0.25,1,1.67832,3
sinus,0.15,SL,Tv,0.25,3,1.2076,3
sinus,0.15,SL,Tv,0.25,5,1.07474,5
sinus,0.15,SL,Tv,0.25,7,1.00083,7
sinus,0.15,SL,Tv,0.25,10,0.940481,10
sinus,0.15,SL,Tv,0.25,13,0.907327,10
sinus,0.2,AP,T1,0.1,1,2.95938,3
sinus,0.2,AP,T1,0.1,3,2.29194,3
sinus,0.2,AP,T1,0.1,5,2.10428,5
sinus,0.2,AP,T1,0.1,7,2.00688,5
sinus,0.2,AP,T1,0.1,10,1.90334,7
sinus,0.2,AP,T1,0.1,13,1.72572,13
sinus,0.2,AP,T1,0.15,1,2.96043,3
sinus,0.2,AP,T1,0.15,3,2.30415,3
sinus,0.2,AP,T1,0.15,5,2.0918,5
sinus,0.2,AP,T1,0.15,7,1.98469,5
sinus,0.2,AP,T1,0.15,10,1.89404,7
sinus,0.2,AP,T1,0.15,13,1.82853,7
sinus,0.2,AP,T1,0.2,1,2.95874,3
sinus,0.2,AP,T1,0.2,3,2.2625,3
sinus,0.2,AP,T1,0.2,5,2.07091,5
sinus,0.2,AP,T1,0.2,7,1.94299,5
sinus,0.2,AP,T1,0.2,10,1.84983,7
sinus,0.2,AP,T1,0.2,13,1.80848,10
sinus,0.2,AP,T1,0.25,1,2.96555,3
sinus,0.2,AP,T1,0.25,3,2.24041,3
sinus,0.2,AP,T1,0.25,5,2.03562,5
sinus,0.2,AP,T1,0.25,7,1.90797,7
sinus,0.2,AP,T1,0.25,10,1.82515,7
sinus,0.2,AP,T1,0.25,13,1.77161,10
sinus,0.2,AP,T2,0.1,1,2.88842,3
sinus,0.2,AP,T2,0.1,3,2.20216,3
sinus,0.2,AP,T2,0.1,5,2.00509,5
sinus,0.2,AP,T2,0.1,7,1.90295,5
sinus,0.2,AP,T2,0.1,10,1.79106,7
sinus,0.2,AP,T2,0.1,13,1.59932,13
sinus,0.2,AP,T2,0.15,1,2.89226,3
sinus,0.2,AP,T2,0.15,3,2.21533,3
sinus,0.2,AP,T2,0.15,5,1.9875,5
sinus,0.2,AP,T2,0.15,7,1.8776,5
sinus,0.2,AP,T2,0.15,10,1.78145,7
sinus,0.2,AP,T2,0.15,13,1.70293,10
sinus,0.2,AP,T2,0.2,1,2.90221,3
sinus,0.2,AP,T2,0.2,3,2.17281,3
sinus,0.2,AP,T2,0.2,5,1.96531,5
sinus,0.2,AP,T2,0.2,7,1.82954,5
sinus,0.2,AP,T2,0.2,10,1.72301,7
sinus,0.2,AP,T2,0.2,13,1.67249,10
sinus,0.2,AP,T2,0.25,1,2.90048,3
sinus,0.2,AP,T2,0.25,3,2.15357,3
sinus,0.2,AP,T2,0.25,5,1.92152,5
sinus,0.2,AP,T2,0.25,7,1.79156,7
sinus,0.2,AP,T2,0.25,10,1.69701,10
sinus,0.2,AP,T2,0.25,13,1.62926,10
sinus,0.2,AP,Tv,0.1,1,2.64094,3
sinus,0.2,AP,Tv,0.1,3,1.87589,3
sinus,0.2,AP,Tv,0.1,5,1.64127,5
sinus,0.2,AP,Tv,0.1,7,1.51145,5
sinus,0.2,AP,Tv,0.1,10,1.37879,7
sinus,0.2,AP,Tv,0.1,13,1.10284,13
sinus,0.2,AP,Tv,0.15,1,2.65023,1
sinus,0.2,AP,Tv,0.15,3,1.88434,3
sinus,0.2,AP,Tv,0.15,5,1.62645,5
sinus,0.2,AP,Tv,0.15,7,1.48957,5
sinus,0.2,AP,Tv,0.15,10,1.35962,7
sinus,0.2,AP,Tv,0.15,13,1.26476,7
sinus,0.2,AP,Tv,0.2,1,2.65079,1
sinus,0.2,AP,Tv,0.2,3,1.84366,3
sinus,0.2,AP,Tv,0.2,5,1.59012,5
sinus,0.2,AP,Tv,0.2,7,1.43458,5
sinus,0.2,AP,Tv,0.2,10,1.30087,7
sinus,0.2,AP,Tv,0.2,13,1.21952,10
sinus,0.2,AP,Tv,0.25,1,2.64875,3
sinus,0.2,AP,Tv,0.25,3,1.81125,3
sinus,0.2,AP,Tv,0.25,5,1.54223,5
