u,view_errors,r_mean,beat_cv,N_beats,cell,axis,tau,value,mcse,n,quantity
low,False,0.9,0.1,10,406,AP-SL,5.0,0.01155,0.0003378845586883189,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.1,10,406,AP-SL,6.0,0.0046,0.00021398224225388423,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.1,13,407,AP-SL,2.0,0.19166,0.0012446945183457667,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.1,13,407,AP-SL,3.0,0.07111,0.0008127322308116001,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.1,13,407,AP-SL,4.0,0.027,0.000512552436341883,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.1,13,407,AP-SL,5.0,0.01126,0.000333664687972821,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.1,13,407,AP-SL,6.0,0.00471,0.0002165136462212024,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,1,408,AP-SL,2.0,0.47713,0.0015794839761770299,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,1,408,AP-SL,3.0,0.29811,0.0014465145277528324,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,1,408,AP-SL,4.0,0.17831,0.001210436053246928,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,1,408,AP-SL,5.0,0.10539,0.0009709940674381075,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,1,408,AP-SL,6.0,0.0613,0.0007585664769814179,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,3,409,AP-SL,2.0,0.35181,0.001510098420302465,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,3,409,AP-SL,3.0,0.18054,0.0012163277041981739,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,3,409,AP-SL,4.0,0.08905,0.000900666961201531,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,3,409,AP-SL,5.0,0.04316,0.0006426290874213522,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,3,409,AP-SL,6.0,0.02135,0.00045710149310629035,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,5,410,AP-SL,2.0,0.3012,0.0014507879238537934,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,5,410,AP-SL,3.0,0.14099,0.001100508154899363,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,5,410,AP-SL,4.0,0.06414,0.000774764870138031,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,5,410,AP-SL,5.0,0.02944,0.0005345398619373489,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,5,410,AP-SL,6.0,0.01403,0.00037192955112494083,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,7,411,AP-SL,2.0,0.2746,0.0014113640210803166,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,7,411,AP-SL,3.0,0.12295,0.0010384281270266133,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,7,411,AP-SL,4.0,0.05456,0.0007182144972081808,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,7,411,AP-SL,5.0,0.02431,0.0004870218054666546,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,7,411,AP-SL,6.0,0.01086,0.00032775082608591546,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,10,412,AP-SL,2.0,0.24747,0.0013646559973121432,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,10,412,AP-SL,3.0,0.10401,0.0009653596215918708,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,10,412,AP-SL,4.0,0.04475,0.0006538152453101717,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,10,412,AP-SL,5.0,0.01941,0.00043627115306882255,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,10,412,AP-SL,6.0,0.00888,0.0002966672479395055,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,13,413,AP-SL,2.0,0.22933,0.0013294275125030322,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,13,413,AP-SL,3.0,0.09295,0.0009182063901977594,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,13,413,AP-SL,4.0,0.0385,0.0006084221396366178,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,13,413,AP-SL,5.0,0.0163,0.0004004286453289774,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.15,13,413,AP-SL,6.0,0.00704,0.00026439437210349243,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,1,414,AP-SL,2.0,0.5436,0.0015751159957285686,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,1,414,AP-SL,3.0,0.37163,0.0015281398597641511,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,1,414,AP-SL,4.0,0.24841,0.0013663911295818633,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,1,414,AP-SL,5.0,0.16269,0.0011671416533566095,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,1,414,AP-SL,6.0,0.10547,0.000971319098442937,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,3,415,AP-SL,2.0,0.41616,0.0015587522394530824,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,3,415,AP-SL,3.0,0.24018,0.0013509018010203406,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,3,415,AP-SL,4.0,0.13432,0.0010783234097431066,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,3,415,AP-SL,5.0,0.07484,0.0008320995998076191,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,3,415,AP-SL,6.0,0.04187,0.0006333790579108216,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,5,416,AP-SL,2.0,0.36134,0.001519122787663986,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,5,416,AP-SL,3.0,0.192,0.0012455360291858282,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,5,416,AP-SL,4.0,0.09922,0.0009453855911743102,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,5,416,AP-SL,5.0,0.05105,0.0006960165048330391,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,5,416,AP-SL,6.0,0.02755,0.0005176002076892937,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,7,417,AP-SL,2.0,0.33021,0.0014871830953181253,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,7,417,AP-SL,3.0,0.16744,0.0011806940602882697,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,7,417,AP-SL,4.0,0.08266,0.0008707888630431604,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,7,417,AP-SL,5.0,0.04144,0.0006302596798145984,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,7,417,AP-SL,6.0,0.02097,0.0004531032895488621,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,10,418,AP-SL,2.0,0.29832,0.0014468074426128724,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,10,418,AP-SL,3.0,0.14055,0.0010990709599475368,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,10,418,AP-SL,4.0,0.06557,0.0007827552305797771,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,10,418,AP-SL,5.0,0.03189,0.0005556350231941828,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,10,418,AP-SL,6.0,0.01543,0.0003897680733461888,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,13,419,AP-SL,2.0,0.26921,0.0014026260225020782,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,13,419,AP-SL,3.0,0.12321,0.0010393714249487523,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,13,419,AP-SL,4.0,0.05605,0.0007273815883014912,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,13,419,AP-SL,5.0,0.02697,0.0005122755030254716,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.2,13,419,AP-SL,6.0,0.0127,0.0003541004094886082,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,1,420,AP-SL,2.0,0.59522,0.0015522021504945805,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,1,420,AP-SL,3.0,0.43553,0.0015679401107822964,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,1,420,AP-SL,4.0,0.31099,0.0014638142638326763,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,1,420,AP-SL,5.0,0.22142,0.0013129858476008034,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,1,420,AP-SL,6.0,0.15667,0.0011494542665978495,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,3,421,AP-SL,2.0,0.47018,0.0015783243253526822,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,3,421,AP-SL,3.0,0.29694,0.0014448758991691985,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,3,421,AP-SL,4.0,0.1842,0.0012258481145721112,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,3,421,AP-SL,5.0,0.11363,0.0010035846904970203,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,3,421,AP-SL,6.0,0.07136,0.0008140500623426056,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,5,422,AP-SL,2.0,0.42017,0.0015608560827315248,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,5,422,AP-SL,3.0,0.24683,0.0013634696589950213,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,5,422,AP-SL,4.0,0.14188,0.0011034041217976305,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,5,422,AP-SL,5.0,0.08084,0.0008620028677446496,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,5,422,AP-SL,6.0,0.0471,0.0006699372358661668,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,7,423,AP-SL,2.0,0.38411,0.001538081622996647,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,7,423,AP-SL,3.0,0.21292,0.0012945465368228366,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,7,423,AP-SL,4.0,0.11573,0.0010116153770084754,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,7,423,AP-SL,5.0,0.06261,0.0007660939100397548,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,7,423,AP-SL,6.0,0.03473,0.0005789976433458084,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,10,424,AP-SL,2.0,0.34717,0.0015054666754863754,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,10,424,AP-SL,3.0,0.18269,0.0012219425677993216,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,10,424,AP-SL,4.0,0.09407,0.0009231513153324324,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,10,424,AP-SL,5.0,0.04873,0.0006808479059231951,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,10,424,AP-SL,6.0,0.02608,0.0005039824758858189,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,13,425,AP-SL,2.0,0.29675,0.0014446087273030023,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,13,425,AP-SL,3.0,0.1455,0.0011150325107367946,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,13,425,AP-SL,4.0,0.07081,0.0008111469897620283,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,13,425,AP-SL,5.0,0.0352,0.0005827603280938056,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.25,13,425,AP-SL,6.0,0.01794,0.000419739876590252,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,1,426,AP-SL,2.0,0.63666,0.001520934069576982,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,1,426,AP-SL,3.0,0.48636,0.0015805503800891637,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,1,426,AP-SL,4.0,0.36762,0.0015247148441593923,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,1,426,AP-SL,5.0,0.27592,0.0014134643737993542,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,1,426,AP-SL,6.0,0.20631,0.0012796334783835566,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,3,427,AP-SL,2.0,0.5206,0.0015797963159850702,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,3,427,AP-SL,3.0,0.35052,0.0015088264631825624,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,3,427,AP-SL,4.0,0.23135,0.001333518569424513,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,3,427,AP-SL,5.0,0.15243,0.0011366402029666205,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,3,427,AP-SL,6.0,0.10087,0.0009523405016064369,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,5,428,AP-SL,2.0,0.46709,0.001577710150502937,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,5,428,AP-SL,3.0,0.29485,0.0014419205161866585,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,5,428,AP-SL,4.0,0.18181,0.0012196520975261756,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,5,428,AP-SL,5.0,0.1124,0.0009988305161537667,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,5,428,AP-SL,6.0,0.06976,0.0008055652822707791,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,7,429,AP-SL,2.0,0.43284,0.0015668105641716869,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,7,429,AP-SL,3.0,0.26147,0.001389616634543499,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,7,429,AP-SL,4.0,0.15371,0.0011405403802584107,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,7,429,AP-SL,5.0,0.09081,0.000908644836556066,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,7,429,AP-SL,6.0,0.05431,0.0007166618721545049,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,10,430,AP-SL,2.0,0.39067,0.0015428770239393676,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,10,430,AP-SL,3.0,0.22185,0.0013138971706339883,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,10,430,AP-SL,4.0,0.1241,0.001042589036965189,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,10,430,AP-SL,5.0,0.06908,0.0008019224002358332,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,10,430,AP-SL,6.0,0.03952,0.0006161020175263185,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,13,431,AP-SL,2.0,0.30086,0.0014503215519325362,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,13,431,AP-SL,3.0,0.15127,0.0011330815817936501,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,13,431,AP-SL,4.0,0.07625,0.0008392612078489032,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,13,431,AP-SL,5.0,0.03838,0.0006075111159476837,100000,measured anchor |AP-SL| >= tau
low,False,0.9,0.3,13,431,AP-SL,6.0,0.02063,0.0004494930822604503,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,1,432,AP-SL,2.0,0.87752,0.001036719101782156,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,1,432,AP-SL,3.0,0.76008,0.0013504013981035417,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,1,432,AP-SL,4.0,0.61045,0.001542079107892977,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,1,432,AP-SL,5.0,0.45505,0.0015747364779543276,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,1,432,AP-SL,6.0,0.31828,0.0014730167738352474,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,3,433,AP-SL,2.0,0.90539,0.0009255211931663152,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,3,433,AP-SL,3.0,0.77234,0.0013260125353856953,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,3,433,AP-SL,4.0,0.60105,0.001548511858204515,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,3,433,AP-SL,5.0,0.42986,0.0015655043289623954,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,3,433,AP-SL,6.0,0.29003,0.0014349655016759114,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,5,434,AP-SL,2.0,0.91538,0.000880110536239625,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,5,434,AP-SL,3.0,0.77794,0.0013143414944374236,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,5,434,AP-SL,4.0,0.59799,0.0015504772165368958,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,5,434,AP-SL,5.0,0.4214,0.001561480195199414,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,5,434,AP-SL,6.0,0.27972,0.001419424959622734,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,7,435,AP-SL,2.0,0.92119,0.0008520503735108626,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,7,435,AP-SL,3.0,0.78245,0.0013046915248440913,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,7,435,AP-SL,4.0,0.59994,0.0015492320562136583,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,7,435,AP-SL,5.0,0.42071,0.001561131307417797,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,7,435,AP-SL,6.0,0.27873,0.001417884293939389,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,10,436,AP-SL,2.0,0.93038,0.0008048170947488629,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,10,436,AP-SL,3.0,0.78927,0.0012896622313613747,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,10,436,AP-SL,4.0,0.59921,0.0015497011837770532,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,10,436,AP-SL,5.0,0.41936,0.0015604396508676652,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,10,436,AP-SL,6.0,0.27815,0.001416977690367777,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,13,437,AP-SL,2.0,0.93941,0.0007544458356966391,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,13,437,AP-SL,3.0,0.79974,0.001265527290894985,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,13,437,AP-SL,4.0,0.60305,0.0015471932571595574,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,13,437,AP-SL,5.0,0.41765,0.0015595463362785985,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.05,13,437,AP-SL,6.0,0.27346,0.001409537613545662,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,1,438,AP-SL,2.0,0.86039,0.001095988357146188,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,1,438,AP-SL,3.0,0.74076,0.0013857655732482316,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,1,438,AP-SL,4.0,0.59658,0.0015513616715646934,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,1,438,AP-SL,5.0,0.44996,0.0015732005542841638,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,1,438,AP-SL,6.0,0.32308,0.0014788485845413652,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,3,439,AP-SL,2.0,0.89564,0.0009667936201692687,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,3,439,AP-SL,3.0,0.76363,0.001343499992928917,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,3,439,AP-SL,4.0,0.59631,0.0015515295159938144,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,3,439,AP-SL,5.0,0.43027,0.0015656874755199392,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,3,439,AP-SL,6.0,0.29515,0.0014423469676190955,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,5,440,AP-SL,2.0,0.90978,0.0009059820726703149,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,5,440,AP-SL,3.0,0.77341,0.0013238087924621138,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,5,440,AP-SL,4.0,0.59526,0.0015521776071055786,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,5,440,AP-SL,5.0,0.42347,0.0015625081090989575,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,5,440,AP-SL,6.0,0.28535,0.0014280244308134229,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,7,441,AP-SL,2.0,0.91435,0.0008849524139748985,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,7,441,AP-SL,3.0,0.77705,0.0013162191971704408,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,7,441,AP-SL,4.0,0.59758,0.001550735772464155,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,7,441,AP-SL,5.0,0.42372,0.0015626303516827003,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,7,441,AP-SL,6.0,0.28312,0.0014246510646470595,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,10,442,AP-SL,2.0,0.92619,0.0008268136664327703,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,10,442,AP-SL,3.0,0.78461,0.001299989030338333,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,10,442,AP-SL,4.0,0.59558,0.0015519808748821616,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,10,442,AP-SL,5.0,0.42011,0.0015608253838914844,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,10,442,AP-SL,6.0,0.27899,0.0014182897443752458,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,13,443,AP-SL,2.0,0.93666,0.0007702470019415846,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,13,443,AP-SL,3.0,0.7979,0.0012698645203327794,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,13,443,AP-SL,4.0,0.60441,0.0015462811901462165,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,13,443,AP-SL,5.0,0.42157,0.0015615656729705606,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.1,13,443,AP-SL,6.0,0.27883,0.0014180403065498525,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,1,444,AP-SL,2.0,0.83698,0.001168094515011521,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,1,444,AP-SL,3.0,0.71717,0.0014242092230427382,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,1,444,AP-SL,4.0,0.57989,0.0015608253838914844,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,1,444,AP-SL,5.0,0.4473,0.0015723317398055666,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,1,444,AP-SL,6.0,0.33317,0.001490529272104376,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,3,445,AP-SL,2.0,0.87882,0.0010319661215369424,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,3,445,AP-SL,3.0,0.74469,0.0013788647645799062,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,3,445,AP-SL,4.0,0.58377,0.0015587898739086036,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,3,445,AP-SL,5.0,0.42827,0.0015647837138083973,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,3,445,AP-SL,6.0,0.30084,0.0014502940887971653,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,5,446,AP-SL,2.0,0.89473,0.000970506193179621,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,5,446,AP-SL,3.0,0.75671,0.0013568344626372075,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,5,446,AP-SL,4.0,0.58645,0.0015573259051977527,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,5,446,AP-SL,5.0,0.42379,0.0015626645062200653,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,5,446,AP-SL,6.0,0.29069,0.0014359293990304676,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,7,447,AP-SL,2.0,0.90473,0.000928405229950801,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,7,447,AP-SL,3.0,0.76405,0.0013426749327368854,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,7,447,AP-SL,4.0,0.58602,0.0015575639941909289,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,7,447,AP-SL,5.0,0.41888,0.0015601908396090523,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,7,447,AP-SL,6.0,0.28467,0.0014270003192010856,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,10,448,AP-SL,2.0,0.91779,0.0008686283203994675,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,10,448,AP-SL,3.0,0.77438,0.0013218003464971553,100000,measured anchor |AP-SL| >= tau
low,True,0.53,0.15,10,448,AP-SL,4.0,0.59005,0.0015552845318461829,100000,measured anchor |AP-SL| >= tau
