K,beat_cv,view_over,window,S_median_mm,axis,estimand,estimator,bias_min,bias_min_mcse,bias_min_combo,bias_max,bias_max_mcse,bias_max_combo,bias_range,bias_range_mcse,maxabs_bias,maxabs_bias_mcse,maxabs_bias_combo,maxabs_argmax_clear,rmse_min,rmse_max,rmse_max_mcse,rmse_max_combo,mean_abs_bias
4,0.05,True,0.15,10.0,SL,T1,A4,-0.3167694236212618,0.004814152157044548,20/40,0.7156861285801146,0.004026686021106385,2.4/8,1.0324555522013763,0.006276166130987152,0.7156861285801146,0.004026686021106385,2.4/8,True,1.3195787990110415,1.5549680996078419,0.005164067073218123,20/40,0.36460314353274925
4,0.05,True,0.15,10.0,SL,T1,A5,-1.99442650722521,0.005788254805423074,20/40,-0.20044331586939088,0.0036829338644835748,2.4/8,1.7939831913558193,0.0068606046047460885,1.99442650722521,0.005788254805423074,20/40,True,1.1817631505047272,2.7070450602232667,0.007563679307418485,20/40,1.0051545147913445
4,0.05,True,0.15,10.0,SL,T1,A6,-1.2705310479306444,0.006088036196192785,20/20,-0.04042378711643534,0.004824794346482939,2.4/20,1.2301072608142092,0.007768064444377843,1.2705310479306444,0.006088036196192785,20/20,False,1.5142022046260453,2.3124032920750506,0.006742838385235921,20/8,0.5238009918227101
4,0.05,True,0.15,10.0,SL,T1,A7,0.13489224462104196,0.0036333319145815876,4.8/8,0.4500420485729834,0.007912785979088052,20/40,0.3151498039519415,0.008707082332927005,0.4500420485729834,0.007912785979088052,20/40,False,1.149313024369526,2.5423794815855216,0.009545882293739196,20/40,0.2597137339871176
4,0.05,True,0.15,10.0,SL,T2,A1,0.12509632811842003,0.0039488154722177714,4.8/8,0.1491725122340085,0.0037409634966017484,20/40,0.024076184115588456,0.005439480813141383,0.1491725122340085,0.0037409634966017484,20/40,False,1.1911993232005862,1.2690028973447263,0.003206893518633953,2.4/20,0.13462682879180163
4,0.05,True,0.15,10.0,SL,T2,A2,-1.7096348473341967,0.005203126020421004,2.4/40,0.8322935661822629,0.004543173113643083,20/8,2.5419284135164597,0.006907455560835082,1.7096348473341967,0.005203126020421004,2.4/40,True,1.1667947573405328,2.3727781769767797,0.0064929744802900745,2.4/40,0.7097809142155721
4,0.05,True,0.15,10.0,SL,T2,A3,0.42028851684124396,0.004058172656044474,2.4/40,1.9417021266476204,0.00574459224433834,20/8,1.5214136098063764,0.0070334277105817515,1.9417021266476204,0.00574459224433834,20/8,True,1.3503712449730305,2.6589863018938362,0.008012268814975148,20/8,0.959354174211843
4,0.05,True,0.15,10.0,SL,T2,A4,0.40071265366355524,0.003970753309588895,2.4/40,1.779076650507529,0.00518402079810029,20/8,1.3783639968439738,0.006530004095002355,1.779076650507529,0.00518402079810029,20/8,True,1.3180451617776074,2.419192844281557,0.0067072000822126,20/8,0.8912887327884803
4,0.05,True,0.15,10.0,SL,T2,A5,-1.592678649321804,0.005663790623647667,2.4/40,0.8767549456387981,0.004891894870287862,20/8,2.469433594960602,0.007483926753414141,1.592678649321804,0.005663790623647667,2.4/40,True,1.1793753319029188,2.3967573144424157,0.007733125976177716,2.4/40,0.6570644895620966
4,0.05,True,0.15,10.0,SL,T2,A6,0.05117898817085069,0.0044323929706183915,20/20,0.06903050702857796,0.004642005165497168,4.8/40,0.017851518857727275,0.006418280096917688,0.06903050702857796,0.004642005165497168,4.8/40,False,1.4025727743405971,1.4852343351433719,0.003690781381018996,2.4/20,0.06045677477545904
4,0.05,True,0.15,10.0,SL,T2,A7,0.24524400178050215,0.0037720363487104983,2.4/8,1.7759269897496333,0.00901133696012439,20/40,1.530682987969131,0.009768953476442454,1.7759269897496333,0.00901133696012439,20/40,True,1.2177668963107933,3.357715718999715,0.010256407571964927,20/40,0.8439715005852868
4,0.05,True,0.15,13.0,AP,T1,A1,-2.5828846739889544,0.009767920132333852,20/40,-0.10742419305280813,0.006290492293869948,2.4/20,2.4754604809361465,0.01161819938763706,2.5828846739889544,0.009767920132333852,20/40,False,1.98759735398329,4.02646547210188,0.012596115473991346,20/40,1.076183184922994
4,0.05,True,0.15,13.0,AP,T1,A2,-4.517522085878648,0.010010039829327012,20/40,-0.5427125061012608,0.005911824614575443,2.4/8,3.974809579777387,0.011625427633348085,4.517522085878648,0.010010039829327012,20/40,True,1.946655835518556,5.516157660362447,0.012861742859137257,20/40,2.3534763881946197
4,0.05,True,0.15,13.0,AP,T1,A3,-0.8979301771646144,0.008265154934104138,20/40,0.9165921420548877,0.007292889888714176,2.4/8,1.8145223192195021,0.011022659797601277,0.9165921420548877,0.007292889888714176,2.4/8,False,2.123802827705699,2.763600712612332,0.009518897120722621,20/40,0.47371285247177153
4,0.05,True,0.15,13.0,AP,T1,A4,-1.238496189494684,0.008167790829455016,20/40,0.6614040493759462,0.006467765177228958,2.4/8,1.89990023887063,0.010418483259165175,1.238496189494684,0.008167790829455016,20/40,True,2.0234385294268744,2.8644522691011565,0.00999245733715067,20/40,0.4128495161075633
4,0.05,True,0.15,13.0,AP,T1,A5,-4.233651137181135,0.010585390581910511,20/40,-0.5618757067478205,0.005865396807447018,2.4/8,3.6717754304333146,0.012101792159858366,4.233651137181135,0.010585390581910511,20/40,True,1.9380293800235904,5.397104712530721,0.014337019733906267,20/40,2.1948218506118184
4,0.05,True,0.15,13.0,AP,T1,A6,-2.613536136781861,0.01018092631685341,20/40,-0.12515752367232388,0.007011930692824711,2.4/20,2.488378613109537,0.012361975275423242,2.613536136781861,0.01018092631685341,20/40,False,2.216397788038345,4.1467569923886085,0.01263531908728456,20/40,1.0990101638278544
4,0.05,True,0.15,13.0,AP,T1,A7,0.10937762578015547,0.005590810344652017,4.8/8,0.4016671532316558,0.008447618079180475,20/40,0.29228952745150033,0.01013012396378074,0.4016671532316558,0.008447618079180475,20/40,False,1.7713408025695663,2.7013867292380955,0.009370223368648596,20/40,0.2159006736538731
4,0.05,True,0.15,13.0,AP,T2,A1,0.10275463336715397,0.005750422949823053,4.8/20,0.11529558604678729,0.005590289692276516,10/20,0.012540952679633316,0.00801989419789468,0.11529558604678729,0.005590289692276516,10/20,False,1.6372052793276397,1.8639959808225854,0.005427324362875908,2.4/40,0.10829254119963085
4,0.05,True,0.15,13.0,AP,T2,A2,-3.6797007207614203,0.009176921127008644,2.4/40,1.5104839329003767,0.00800871038876173,20/8,5.190184653661797,0.012180120010180427,3.6797007207614203,0.009176921127008644,2.4/40,True,1.8788350481403735,4.686331327981891,0.011937599236821602,2.4/40,1.5305406135153037
4,0.05,True,0.15,13.0,AP,T2,A3,0.4486670381426843,0.006376511318268356,2.4/40,3.3318636902197176,0.010744202889857026,20/8,2.883196652077033,0.012493910209794871,3.3318636902197176,0.010744202889857026,20/8,True,2.065732584440586,4.758675213349828,0.016078661248954323,20/8,1.4178784524290418
4,0.05,True,0.15,13.0,AP,T2,A4,0.3631639529386241,0.006036027431406319,2.4/40,2.787266022768002,0.009455443509220904,20/8,2.424102069829378,0.011217800101123094,2.787266022768002,0.009455443509220904,20/8,True,1.9429910803593031,4.087701514527666,0.013920858720793416,20/8,1.145441722976601
4,0.05,True,0.15,13.0,AP,T2,A5,-3.409361694360104,0.010429582311484224,2.4/40,1.6360560860821531,0.008860699640989326,20/8,5.045417780442257,0.013685327373499435,3.409361694360104,0.010429582311484224,2.4/40,True,1.8725821111489882,4.743548999007523,0.014926874098626619,2.4/40,1.407343007762418
4,0.05,True,0.15,13.0,AP,T2,A6,0.0765431719615015,0.005895759383110235,20/20,0.09753946733061251,0.006326876569479307,10/20,0.020996295369111018,0.008648083361587042,0.09753946733061251,0.006326876569479307,10/20,False,1.8659640852782946,2.101024787892539,0.006139004428363841,2.4/8,0.08546556229477066
4,0.05,True,0.15,13.0,AP,T2,A7,0.3350553686370674,0.006020705503595296,2.4/8,3.0969192524630866,0.011902186002955983,20/40,2.7618638838260194,0.013338325472486567,3.0969192524630866,0.011902186002955983,20/40,True,1.9331620023319385,4.8741122636990015,0.015018177447884418,20/40,1.400376399776498
4,0.05,True,0.15,13.0,SL,T1,A1,-1.608262926980466,0.006836556251140736,20/40,-0.024474712264296226,0.004734411877623555,2.4/8,1.5837882147161697,0.008315837733024526,1.608262926980466,0.006836556251140736,20/40,False,1.4868740111453222,2.6944968066968555,0.008972007952634128,20/40,0.6451860147295317
4,0.05,True,0.15,13.0,SL,T1,A2,-2.8240931049258324,0.0069322302908655835,20/40,-0.3051418462757763,0.0042947674083910386,2.4/8,2.518951258650056,0.008154804957678155,2.8240931049258324,0.0069322302908655835,20/40,True,1.3919755064437325,3.5750574107323447,0.009097569439498025,20/40,1.4524453469289904
4,0.05,True,0.15,13.0,SL,T1,A3,-0.4492123480992951,0.0058318205646186,20/40,0.7935936692474819,0.005081169767882595,2.4/8,1.242806017346777,0.007734883147659858,0.7935936692474819,0.005081169767882595,2.4/8,True,1.546208274332968,1.8980966343536425,0.006643297903584921,20/40,0.40660716207412056
4,0.05,True,0.15,13.0,SL,T1,A4,-0.6154048247952422,0.005825305334847605,20/40,0.6935375944622534,0.004725376240673281,2.4/8,1.3089424192574954,0.0075008908044393975,0.6935375944622534,0.004725376240673281,2.4/8,True,1.5057818016607691,1.9421913882569388,0.007478068187895404,20/40,0.3511986397218423
4,0.05,True,0.15,13.0,SL,T1,A5,-2.6625941540049802,0.0072376946303635645,20/40,-0.3156634412214542,0.004294225745891904,2.4/8,2.346930712783526,0.008415735162127813,2.6625941540049802,0.0072376946303635645,20/40,True,1.3941529483586448,3.5110935050148253,0.010050317193524564,20/40,1.3623216767958668
4,0.05,True,0.15,13.0,SL,T1,A6,-1.674973894128576,0.007275359477714071,20/40,-0.07203728999184729,0.0053745224201079385,2.4/8,1.6029366041367286,0.00904523890089183,1.674973894128576,0.007275359477714071,20/40,False,1.6968176902871015,2.8457986872147356,0.008887228555961638,20/40,0.6976644640280473
4,0.05,True,0.15,13.0,SL,T1,A7,0.11337313908533697,0.004165823736249317,4.8/8,0.43836699917034117,0.0079301292342496,20/40,0.3249938600850042,0.008957736157835771,0.43836699917034117,0.0079301292342496,20/40,False,1.322212106557977,2.545741091745575,0.009604268213069313,20/40,0.23758401383861605
4,0.05,True,0.15,13.0,SL,T2,A1,0.10747259022149074,0.004477762228997603,2.4/40,0.12455729716714103,0.004113887932117933,20/8,0.0170847069456503,0.0060806602024338725,0.12455729716714103,0.004113887932117933,20/8,False,1.3046240877411606,1.4322230585798759,0.003984728069272352,2.4/8,0.11477712062386057
4,0.05,True,0.15,13.0,SL,T2,A2,-2.2834701267762383,0.006338364138963936,2.4/40,1.0183604402753652,0.005573174339965092,20/8,3.3018305670516037,0.008440090768572894,2.2834701267762383,0.006338364138963936,2.4/40,True,1.3681654876262876,3.0383682529986284,0.00823945442804941,2.4/40,0.9486546933894301
4,0.05,True,0.15,13.0,SL,T2,A3,0.40413007844494775,0.004684804017579892,2.4/40,2.3242673119448587,0.00725787472682947,20/8,1.920137233499911,0.008638526160953768,2.3242673119448587,0.00725787472682947,20/8,True,1.5355904536133673,3.266472166675361,0.0107698450755527,20/8,1.0699628226381335
4,0.05,True,0.15,13.0,SL,T2,A4,0.37004363671040913,0.0045382052354900225,2.4/40,2.059273431733084,0.0064439549874138,20/8,1.689229795022675,0.007881615484102497,2.059273431733084,0.0064439549874138,20/8,True,1.4820399366096755,2.8970711296182206,0.009201787472015686,20/8,0.9499118035348587
4,0.05,True,0.15,13.0,SL,T2,A5,-2.1204244703803923,0.007020814580133799,2.4/40,1.0873007587639665,0.006091872421704576,20/8,3.2077252291443585,0.00929530779323332,2.1204244703803923,0.007020814580133799,2.4/40,True,1.3731607394427972,3.070070745050109,0.010174668607603047,2.4/40,0.8777602396706695
4,0.05,True,0.15,13.0,SL,T2,A6,0.05526519041571024,0.004818235550753873,20/40,0.06832372720112291,0.005022432725459054,10/40,0.013058536785412668,0.006959901170585006,0.06832372720112291,0.005022432725459054,10/40,False,1.517244820498018,1.6401674509780857,0.004266833982738439,2.4/40,0.06229867132534492
4,0.05,True,0.15,13.0,SL,T2,A7,0.260397209181921,0.004425479194869005,2.4/8,2.1686060837146277,0.009705277906612879,20/40,1.9082088745327068,0.010666643584033662,2.1686060837146277,0.009705277906612879,20/40,True,1.4234724205636973,3.7579249697623895,0.011648750558625874,20/40,0.9975471491920084
4,0.15,False,0.0,10.0,AP,T1,A1,-2.028038380440192,0.008055788552780043,20/40,-0.08140807783839783,0.005760366191569371,2.4/40,1.946630302601794,0.009903410920893741,2.028038380440192,0.008055788552780043,20/40,False,1.822545264130072,3.256139999680522,0.009965989758710254,20/40,0.8424085740891414
4,0.15,False,0.0,10.0,AP,T1,A2,-3.708473042444346,0.008003416196311655,20/40,-0.589625971321441,0.004818735496041416,2.4/8,3.118847071122905,0.009342102685808653,3.708473042444346,0.008003416196311655,20/40,True,1.633908425807861,4.489785666711049,0.01027027512071227,20/40,2.0086122551247225
4,0.15,False,0.0,10.0,AP,T1,A3,-0.7960116983191369,0.006621873526165195,20/40,0.7373562327601653,0.0054818471494102,2.4/8,1.5333679310793022,0.00859650261245957,0.7960116983191369,0.006621873526165195,20/40,True,1.7716191763763187,2.24020348948587,0.007380087161427825,20/40,0.37907645919240096
4,0.15,False,0.0,10.0,AP,T1,A4,-0.8412933531887782,0.006699407370470818,20/40,0.7269292678879679,0.005471538551361969,2.4/8,1.568222621076746,0.008649843538154836,0.8412933531887782,0.006699407370470818,20/40,True,1.7685898571563172,2.279459483213592,0.007641737919337394,20/40,0.3761213355778929
4,0.15,False,0.0,10.0,AP,T1,A5,-3.50318268716885,0.008479757592229648,20/40,-0.5909432591742083,0.0049046308743125,2.4/8,2.912239427994642,0.009796003921816067,3.50318268716885,0.008479757592229648,20/40,True,1.6597380159185855,4.411671555735805,0.011445873099653857,20/40,1.9017159016042757
4,0.15,False,0.0,10.0,AP,T1,A6,-2.0285516255325957,0.009255432295216028,20/40,-0.08015058422786799,0.007779524020334313,2.4/40,1.9484010413047277,0.01209065841690544,2.0285516255325957,0.009255432295216028,20/40,False,2.4603388893454223,3.5610726939444453,0.010262662368205501,20/40,0.8411543412698936
4,0.15,False,0.0,10.0,AP,T1,A7,0.17339768405739567,0.005431857198732824,20/20,0.1849989496736024,0.008041831993145768,4.8/40,0.011601265616206724,0.009704438903584712,0.1849989496736024,0.008041831993145768,4.8/40,False,1.57333010186953,2.590873505205131,0.008701637664518754,20/40,0.17766073043160327
4,0.15,False,0.0,10.0,AP,T2,A1,0.1363624935348986,0.005072032705456252,20/8,0.18070448869063496,0.005639323926292929,4.8/40,0.04434199515573636,0.007584687871684488,0.18070448869063496,0.005639323926292929,4.8/40,False,1.6096958037620268,1.8255380842057904,0.005792698551962047,2.4/8,0.1607392125683352
4,0.15,False,0.0,10.0,AP,T2,A2,-2.9525346946432114,0.007220762448384654,2.4/40,1.0798045321801284,0.006257676642171362,20/8,4.03233922682334,0.00955499488717702,2.9525346946432114,0.007220762448384654,2.4/40,True,1.5211801114383612,3.7324723732750846,0.008985808869720509,2.4/40,1.2362212085630737
4,0.15,False,0.0,10.0,AP,T2,A3,0.45113499921414946,0.005638450058892844,2.4/40,2.5882178017287525,0.008039500901473344,20/8,2.137082802514603,0.009819658538432965,2.5882178017287525,0.008039500901473344,20/8,True,1.839212576637012,3.6279697118484804,0.011137157376973251,20/8,1.1564008996775164
4,0.15,False,0.0,10.0,AP,T2,A4,0.44704381674491456,0.005634359390009856,2.4/40,2.5388937882834313,0.007931642481818648,20/8,2.0918499715385166,0.009729180756630155,2.5388937882834313,0.007931642481818648,20/8,True,1.8369586281850085,3.5688953477470817,0.01101837181572729,20/8,1.1350739127105658
4,0.15,False,0.0,10.0,AP,T2,A5,-2.785320770202915,0.008167096782478761,2.4/40,1.170285849428255,0.006824248469359605,20/8,3.95560661963117,0.010642924270421726,2.785320770202915,0.008167096782478761,2.4/40,True,1.544602076891772,3.798432844857389,0.011113974194981191,2.4/40,1.1573611620409798
4,0.15,False,0.0,10.0,AP,T2,A6,0.13575854227053286,0.006810515290542094,20/8,0.18208793371283624,0.007631649021194117,4.8/40,0.046329391442303386,0.010228645330902855,0.18208793371283624,0.007631649021194117,4.8/40,False,2.157937870039744,2.469401319717169,0.008172249632840268,2.4/8,0.16199344538758312
4,0.15,False,0.0,10.0,AP,T2,A7,0.4321181021480939,0.005347745015390991,2.4/20,2.341923958314018,0.010342143206681136,20/40,1.909805856165924,0.01164295077964087,2.341923958314018,0.010342143206681136,20/40,False,1.654820561356994,4.0224984123488685,0.012731285551867129,20/40,1.18080851708908
4,0.15,False,0.0,10.0,SL,T1,A1,-1.2974943270542776,0.005734246889362849,20/40,-0.051748967832202085,0.004379420852494093,2.4/8,1.2457453592220755,0.007215324967832537,1.2974943270542776,0.005734246889362849,20/40,False,1.382068446710042,2.231286023588268,0.006960496763814676,20/20,0.540545427095423
4,0.15,False,0.0,10.0,SL,T1,A2,-2.372251257220928,0.00565884256513556,20/40,-0.37377140752424837,0.0036752357198942525,2.4/8,1.9984798496966796,0.006747581549990828,2.372251257220928,0.00565884256513556,20/40,True,1.2208305850541767,2.9714969161326916,0.007263098411247582,20/40,1.2850790989764447
4,0.15,False,0.0,10.0,SL,T1,A3,-0.43549400454378995,0.004795830067588536,20/40,0.6004916544137552,0.004076576512238709,2.4/8,1.0359856589575451,0.006294319828013396,0.6004916544137552,0.004076576512238709,2.4/8,True,1.3395463506781284,1.5778563406489758,0.004950350290272694,20/40,0.29793764261466266
4,0.15,False,0.0,10.0,SL,T1,A4,-0.45417656438497345,0.00483578020702996,20/40,0.5963646983718421,0.004069907454278038,2.4/8,1.0505412627568156,0.006320515556273132,0.5963646983718421,0.004069907454278038,2.4/8,True,1.3380772518781607,1.5952209840447182,0.005161646326710209,20/40,0.2972791367587949
4,0.15,False,0.0,10.0,SL,T1,A5,-2.2508029038033595,0.005934874406897087,20/40,-0.37427085363297286,0.0037364001975353084,2.4/8,1.8765320501703866,0.007013089238116391,2.2508029038033595,0.005934874406897087,20/40,True,1.239408469717271,2.930589004210521,0.007937889794259523,20/40,1.2231345684070722
4,0.15,False,0.0,10.0,SL,T1,A6,-1.2999749597379662,0.006735547406920549,20/8,-0.04709505249743952,0.005890097736455069,2.4/8,1.2528799072405266,0.008947672893879573,1.2999749597379662,0.006735547406920549,20/8,False,1.8496161674794798,2.5016513273533145,0.007024230400164595,20/40,0.5397038240294584
4,0.15,False,0.0,10.0,SL,T1,A7,0.10702893614590958,0.007387126204194308,2.4/40,0.12260890769689613,0.007452568369910599,10/40,0.015579971550986546,0.010493350697698335,0.12260890769689613,0.007452568369910599,10/40,False,1.2150058787537477,2.366293536101154,0.008332738776008927,20/40,0.11402381113307429
4,0.15,False,0.0,10.0,SL,T2,A1,0.0855694973745288,0.003986578941632205,20/40,0.11381265340216094,0.004360089915280467,2.4/8,0.028243156027632138,0.005907892663818104,0.11381265340216094,0.004360089915280467,2.4/8,False,1.2635614001131115,1.3834640279470278,0.003998222858794235,2.4/8,0.10282865783702683
4,0.15,False,0.0,10.0,SL,T2,A2,-1.8975455067112437,0.005150857454264004,2.4/40,0.6945055498455365,0.00452301304854827,20/8,2.5920510565567803,0.006854850804465767,1.8975455067112437,0.005150857454264004,2.4/40,True,1.1555754416455393,2.5007570194087676,0.006341774004060704,2.4/40,0.7916671983577573
4,0.15,False,0.0,10.0,SL,T2,A3,0.3494619282363963,0.004230589980832433,2.4/40,1.7797195170955813,0.005595775732277261,20/8,1.430257588859185,0.007015026559597824,1.7797195170955813,0.005595775732277261,20/8,True,1.3827128769151937,2.509709316119936,0.0075965564709217035,20/8,0.8384682419131865
4,0.15,False,0.0,10.0,SL,T2,A4,0.3485077412550211,0.004230294602887742,2.4/40,1.7579376018313833,0.00552886605567685,20/8,1.4094298605763622,0.006961591218165345,1.7579376018313833,0.00552886605567685,20/8,True,1.3823816379872693,2.4793446774771724,0.007507311173731536,20/8,0.8304767472594755
4,0.15,False,0.0,10.0,SL,T2,A5,-1.8006722133726385,0.005706964736724284,2.4/40,0.7446633118100692,0.004859893772691932,20/8,2.5453355251827077,0.007495866460127495,1.8006722133726385,0.005706964736724284,2.4/40,True,1.173155419946496,2.549378846148069,0.007698908750157529,2.4/40,0.7458378254664249
4,0.15,False,0.0,10.0,SL,T2,A6,0.08463193067805787,0.005337944245643092,20/8,0.11846656873692353,0.0058750012473740105,2.4/8,0.03383463805886566,0.00793783902748351,0.11846656873692353,0.0058750012473740105,2.4/8,False,1.6901180275356351,1.8616024758076741,0.005561770544117684,2.4/8,0.1036702609029914
4,0.15,False,0.0,10.0,SL,T2,A7,0.27205227418243877,0.007408460631763871,2.4/40,1.5032504918912941,0.0061136665556114885,20/20,1.2311982177088554,0.009605321841854003,1.5032504918912941,0.0061136665556114885,20/20,False,1.258067967321287,3.08777942682443,0.009838135109767818,20/40,0.7573978960655241
4,0.15,False,0.0,13.0,AP,T1,A1,-2.6436081792858,0.010206463123249179,20/20,-0.09652876938772333,0.007117900949071662,2.4/20,2.5470794098980765,0.012443327666144642,2.6436081792858,0.010206463123249179,20/20,False,2.2434268811042255,4.1720197725228765,0.013209334307050255,20/20,1.0979999802217608
4,0.15,False,0.0,13.0,AP,T1,A2,-4.817180002717698,0.010242177494482608,20/40,-0.7759850325682391,0.005894135003672274,2.4/8,4.0411949701494585,0.01181706508698335,4.817180002717698,0.010242177494482608,20/40,True,2.0189603200890223,5.804768579300302,0.013746288424529235,20/40,2.615581736514152
4,0.15,False,0.0,13.0,AP,T1,A3,-1.0653512453567022,0.00825913625467852,20/40,0.8647485490743082,0.00678520553943098,2.4/8,1.9300997944310105,0.010688888898555826,1.0653512453567022,0.00825913625467852,20/40,True,2.1927742769183105,2.8206804551359443,0.009744622109126968,20/40,0.46992313635843647
4,0.15,False,0.0,13.0,AP,T1,A4,-1.1381544893705169,0.008387763893463738,20/40,0.8435815829046152,0.006766513868135129,2.4/8,1.981736072275132,0.010776840588046155,1.1381544893705169,0.008387763893463738,20/40,True,2.1890117602128463,2.886309685453127,0.010318910650617116,20/40,0.47068252034122726
4,0.15,False,0.0,13.0,AP,T1,A5,-4.5460108213576556,0.010910422369703037,20/40,-0.7781640306811014,0.005999132107259469,2.4/8,3.767846790676554,0.012450979974510756,4.5460108213576556,0.010910422369703037,20/40,True,2.050478449800183,5.706998070712506,0.015454309050236752,20/40,2.4748974430701947
4,0.15,False,0.0,13.0,AP,T1,A6,-2.6322485787981167,0.011619942776848918,20/20,-0.0992019448309218,0.009570935442315123,2.4/20,2.533046633967195,0.01505409829176783,2.6322485787981167,0.011619942776848918,20/20,False,3.0282057306513,4.520055815057918,0.013459771083371947,20/20,1.0978536564204429
4,0.15,False,0.0,13.0,AP,T1,A7,0.20600567569430805,0.008739876458465268,10/40,0.2465397322236224,0.006357736156987919,2.4/20,0.040534056529314355,0.010807693997847409,0.2465397322236224,0.006357736156987919,2.4/20,False,1.9150364895845353,2.7966221173196524,0.0088817531956202,20/40,0.22690459763469398
4,0.15,False,0.0,13.0,AP,T2,A1,0.18063547437284505,0.006071781652444514,20/20,0.24015440489815257,0.007072050024463543,2.4/20,0.05951893052530752,0.009320966901747727,0.24015440489815257,0.007072050024463543,2.4/20,False,1.9285345606355238,2.249225039686318,0.00745792782326289,2.4/20,0.208820463537814
4,0.15,False,0.0,13.0,AP,T2,A2,-3.8578796851573443,0.009240228943454498,2.4/40,1.4138380590568262,0.007855474280771602,20/8,5.27171774421417,0.012128079283353911,3.8578796851573443,0.009240228943454498,2.4/40,True,1.8560465531807036,4.839559212992876,0.011780507136836925,2.4/40,1.6111845972457441
4,0.15,False,0.0,13.0,AP,T2,A3,0.5445154455434473,0.006975115213999696,2.4/40,3.292806488388404,0.010223864147245906,20/8,2.748291042844957,0.012376575873395286,3.292806488388404,0.010223864147245906,20/8,True,2.2675881507391256,4.614673320258834,0.014457077328746425,20/8,1.4430784673228105
4,0.15,False,0.0,13.0,AP,T2,A4,0.5358022911639551,0.006971077852750384,2.4/40,3.216096538620002,0.010102339658612486,20/8,2.680294247456047,0.012274086239190336,3.216096538620002,0.010102339658612486,20/8,True,2.2610060326983836,4.53308962477629,0.01437197338727092,20/8,1.407206443267868
4,0.15,False,0.0,13.0,AP,T2,A5,-3.6468799444573494,0.010554279635654909,2.4/40,1.5368527305853383,0.008629952146530635,20/8,5.1837326750426875,0.013633374222070215,3.6468799444573494,0.010554279635654909,2.4/40,True,1.8889651815954218,4.9435719676390475,0.014660462915992154,2.4/40,1.509035135811031
4,0.15,False,0.0,13.0,AP,T2,A6,0.17818466462190116,0.008222898962446207,20/40,0.23748122945495412,0.009537681749309909,2.4/20,0.059296564833052956,0.012592991721498041,0.23748122945495412,0.009537681749309909,2.4/20,False,2.606393848461695,3.0283286092839448,0.010412876362524606,2.4/40,0.20896678733913185
4,0.15,False,0.0,13.0,AP,T2,A7,0.5442023959072948,0.008815666634930644,2.4/40,3.052581843305104,0.01046663719764698,20/20,2.508379447397809,0.013684534060222759,3.052581843305104,0.01046663719764698,20/20,False,2.013592137478741,4.882623249621893,0.015548685703832867,20/40,1.5337250413942687
4,0.15,False,0.0,13.0,SL,T1,A1,-1.6717458161957766,0.00699848617357382,20/20,-0.06067404247376568,0.005121688905867639,2.4/20,1.6110717737220108,0.008672399089651697,1.6717458161957766,0.00699848617357382,20/20,False,1.6207482323240785,2.779017021459582,0.00883670857929759,20/40,0.7009602792513316
4,0.15,False,0.0,13.0,SL,T1,A2,-3.0777806688054343,0.007040925959505564,20/40,-0.4960466898978825,0.004293593632386105,2.4/8,2.5817339789075517,0.008246792385364498,3.0777806688054343,0.007040925959505564,20/40,True,1.4455236115743724,3.7987034771561197,0.009238268072713553,20/40,1.6728249623748752
4,0.15,False,0.0,13.0,SL,T1,A3,-0.6205083924585986,0.005784839976099135,20/40,0.6595053018298097,0.0048352873816927735,2.4/8,1.2800136942884084,0.007539521046633665,0.6595053018298097,0.0048352873816927735,2.4/8,True,1.5748422816542562,1.931692148259,0.006636438355564072,20/40,0.33837391820813734
4,0.15,False,0.0,13.0,SL,T1,A4,-0.6473794679088308,0.005833860393870712,20/40,0.652068874870538,0.004827479317155126,2.4/8,1.2994483427793688,0.007572217882016725,0.652068874870538,0.004827479317155126,2.4/8,False,1.5718389525237306,1.9551109562017597,0.0068076279298677714,20/40,0.3355230667898821
4,0.15,False,0.0,13.0,SL,T1,A5,-2.9141162292658027,0.0074140275717135,20/40,-0.4961451058755678,0.004370947134130421,2.4/8,2.417971123390235,0.008606566312037043,2.9141162292658027,0.0074140275717135,20/40,True,1.4685566879905327,3.7401602790894275,0.010149781616431253,20/40,1.5879684490824093
4,0.15,False,0.0,13.0,SL,T1,A6,-1.669129844365705,0.008149732727405996,20/40,-0.059332000611626794,0.006872565753993699,2.4/20,1.6097978437540783,0.010660689638626545,1.669129844365705,0.008149732727405996,20/40,False,2.1740949975640977,3.0704628921424852,0.009098901289366365,20/40,0.6999250653569157
4,0.15,False,0.0,13.0,SL,T1,A7,0.13669248349738064,0.007691133618199216,2.4/40,0.16043766251898858,0.004831011994839484,2.4/20,0.023745179021607943,0.009082522404446748,0.16043766251898858,0.004831011994839484,2.4/20,False,1.410647487667425,2.4806938311880002,0.00857884932792435,20/40,0.1465622642685105
4,0.15,False,0.0,13.0,SL,T2,A1,0.11855192618761415,0.0045411865902466675,20/20,0.1558462917178536,0.005091343603206215,2.4/20,0.03729436553023946,0.006822327706387681,0.1558462917178536,0.005091343603206215,2.4/20,False,1.440927306136837,1.620093567396326,0.004962798986775124,2.4/40,0.13491195170073833
4,0.15,False,0.0,13.0,SL,T2,A2,-2.468781068287964,0.006385239564685331,2.4/40,0.9086625726058029,0.005477762489247348,20/8,3.377443640893767,0.008412916627842463,2.468781068287964,0.006385239564685331,2.4/40,True,1.3545283844053633,3.1893522260319656,0.008171759654668133,2.4/40,1.0299509599165613
